p1,p2,R,G,B
116,21,255,255,255
21,121,255,255,255
121,38,255,255,255
38,5,255,255,255
5,40,255,255,255
40,118,255,255,255
118,14,255,255,255
14,119,255,255,255
119,46,255,255,255
46,138,255,255,255
138,45,255,255,255
45,4,255,255,255
4,41,255,255,255
41,77,255,255,255
77,42,255,255,255
42,117,255,255,255
117,36,255,255,255
36,148,255,255,255
148,33,255,255,255
33,136,255,255,255
136,29,255,255,255
29,65,255,255,255
65,28,255,255,255
28,135,255,255,255
135,34,255,255,255
34,138,255,255,255
138,39,255,255,255
39,3,255,255,255
3,52,255,255,255
52,24,255,255,255
24,61,255,255,255
61,23,255,255,255
23,53,255,255,255
53,2,255,255,255
2,48,255,255,255
48,18,255,255,255
18,119,255,255,255
119,16,255,255,255
16,58,255,255,255
58,19,255,255,255
19,50,255,255,255
50,3,255,255,255
3,40,255,255,255
40,140,255,255,255
140,45,255,255,255
45,5,255,255,255
5,40,255,255,255
40,117,255,255,255
117,12,255,255,255
12,56,255,255,255
56,17,255,255,255
17,49,255,255,255
49,146,255,255,255
146,48,255,255,255
48,139,255,255,255
139,37,255,255,255
37,137,255,255,255
137,43,255,255,255
43,9,255,255,255
9,53,255,255,255
53,23,255,255,255
23,115,255,255,255
115,22,255,255,255
22,60,255,255,255
60,21,255,255,255
21,51,255,255,255
51,6,255,255,255
6,42,255,255,255
42,1,255,255,255
1,52,255,255,255
52,3,255,255,255
3,44,255,255,255
44,8,255,255,255
8,48,255,255,255
48,140,255,255,255
140,41,255,255,255
41,0,255,255,255
0,46,255,255,255
46,138,255,255,255
138,32,255,255,255
32,134,255,255,255
134,30,255,255,255
30,137,255,255,255
137,37,255,255,255
37,0,255,255,255
0,51,255,255,255
51,2,255,255,255
2,48,255,255,255
48,3,255,255,255
3,49,255,255,255
49,4,255,255,255
4,45,255,255,255
45,5,255,255,255
5,50,255,255,255
50,1,255,255,255
1,46,255,255,255
46,142,255,255,255
142,47,255,255,255
47,2,255,255,255
2,42,255,255,255
42,1,255,255,255
1,46,255,255,255
46,138,255,255,255
138,45,255,255,255
45,0,255,255,255
43,133,255,130,0
133,62,255,130,0
62,11,255,130,0
11,79,255,130,0
79,132,255,130,0
132,81,255,130,0
81,17,255,130,0
17,66,255,130,0
66,7,255,130,0
7,82,255,130,0
82,26,255,130,0
26,113,255,130,0
113,50,255,130,0
50,86,255,130,0
86,49,255,130,0
49,136,255,130,0
136,57,255,130,0
57,110,255,130,0
110,36,255,130,0
36,102,255,130,0
102,47,255,130,0
47,108,255,130,0
108,26,255,130,0
26,92,255,130,0
92,25,255,130,0
25,113,255,130,0
113,66,255,130,0
66,7,255,130,0
7,60,255,130,0
60,128,255,130,0
128,63,255,130,0
63,142,255,130,0
142,88,255,130,0
88,13,255,130,0
13,81,255,130,0
81,18,255,130,0
18,95,255,130,0
95,24,255,130,0
24,109,255,130,0
109,65,255,130,0
65,149,255,130,0
149,56,255,130,0
56,111,255,130,0
111,52,255,130,0
52,135,255,130,0
135,67,255,130,0
67,138,255,130,0
138,61,255,130,0
61,2,255,130,0
2,59,255,130,0
59,128,255,130,0
128,37,255,130,0
37,111,255,130,0
111,44,255,130,0
44,115,255,130,0
115,42,255,130,0
42,112,255,130,0
112,57,255,130,0
57,131,255,130,0
131,69,255,130,0
69,0,255,130,0
0,78,255,130,0
78,4,255,130,0
4,64,255,130,0
64,134,255,130,0
134,46,255,130,0
46,112,255,130,0
112,53,255,130,0
53,130,255,130,0
130,40,255,130,0
40,102,255,130,0
102,29,255,130,0
29,101,255,130,0
101,32,255,130,0
32,105,255,130,0
105,42,255,130,0
42,130,255,130,0
130,63,255,130,0
63,136,255,130,0
136,55,255,130,0
55,114,255,130,0
114,57,255,130,0
57,134,255,130,0
134,50,255,130,0
50,106,255,130,0
106,22,255,130,0
22,83,255,130,0
83,15,255,130,0
15,86,255,130,0
86,20,255,130,0
20,80,255,130,0
80,7,255,130,0
7,65,255,130,0
65,9,255,130,0
9,79,255,130,0
79,16,255,130,0
16,90,255,130,0
90,24,255,130,0
24,96,255,130,0
96,19,255,130,0
19,83,255,130,0
83,20,255,130,0
20,81,255,130,0
81,14,255,130,0
14,77,255,130,0
77,16,255,130,0
16,79,255,130,0
79,8,255,130,0
8,77,255,130,0
77,2,255,130,0
2,61,255,130,0
61,121,255,130,0
121,59,255,130,0
59,137,255,130,0
137,62,255,130,0
62,135,255,130,0
135,53,255,130,0
53,113,255,130,0
113,38,255,130,0
38,131,255,130,0
131,40,255,130,0
40,112,255,130,0
112,48,255,130,0
48,132,255,130,0
132,45,255,130,0
45,108,255,130,0
108,44,255,130,0
44,100,255,130,0
100,31,255,130,0
31,99,255,130,0
99,28,255,130,0
28,96,255,130,0
96,26,255,130,0
26,97,255,130,0
97,33,255,130,0
33,106,255,130,0
106,47,255,130,0
47,112,255,130,0
112,44,255,130,0
44,130,255,130,0
130,39,255,130,0
39,131,255,130,0
131,41,255,130,0
41,132,255,130,0
132,51,255,130,0
51,135,255,130,0
135,53,255,130,0
53,114,255,130,0
114,54,255,130,0
54,136,255,130,0
136,56,255,130,0
56,137,255,130,0
137,57,255,130,0
57,0,255,130,0
109,55,220,0,0
55,110,220,0,0
110,63,220,0,0
63,120,220,0,0
120,66,220,0,0
66,123,220,0,0
123,63,220,0,0
63,117,220,0,0
117,61,220,0,0
61,108,220,0,0
108,49,220,0,0
49,132,220,0,0
132,72,220,0,0
72,8,220,0,0
8,83,220,0,0
83,18,220,0,0
18,96,220,0,0
96,25,220,0,0
25,102,220,0,0
102,34,220,0,0
34,84,220,0,0
84,32,220,0,0
32,85,220,0,0
85,29,220,0,0
29,84,220,0,0
84,24,220,0,0
24,103,220,0,0
103,49,220,0,0
49,111,220,0,0
111,61,220,0,0
61,113,220,0,0
113,64,220,0,0
64,114,220,0,0
114,56,220,0,0
56,108,220,0,0
108,60,220,0,0
60,110,220,0,0
110,53,220,0,0
53,105,220,0,0
105,44,220,0,0
44,107,220,0,0
107,57,220,0,0
57,109,220,0,0
109,51,220,0,0
51,104,220,0,0
104,25,220,0,0
25,83,220,0,0
83,15,220,0,0
15,81,220,0,0
81,9,220,0,0
9,74,220,0,0
74,147,220,0,0
147,79,220,0,0
79,149,220,0,0
149,69,220,0,0
69,143,220,0,0
143,72,220,0,0
72,0,220,0,0
96,13,0,0,0
13,132,0,0,0
132,8,0,0,0
8,113,0,0,0
113,0,0,0,0
0,79,0,0,0
79,128,0,0,0
128,70,0,0,0
70,106,0,0,0
106,58,0,0,0
58,108,0,0,0
108,57,0,0,0
57,126,0,0,0
126,20,0,0,0
20,117,0,0,0
117,75,0,0,0
75,111,0,0,0
111,64,0,0,0
64,15,0,0,0
15,69,0,0,0
69,19,0,0,0
19,107,0,0,0
107,71,0,0,0
71,133,0,0,0
133,12,0,0,0
12,123,0,0,0
123,33,0,0,0
33,115,0,0,0
115,14,0,0,0
14,124,0,0,0
124,15,0,0,0
15,72,0,0,0
72,140,0,0,0
140,106,0,0,0
106,13,0,0,0
13,132,0,0,0
132,10,0,0,0
10,86,0,0,0
86,31,0,0,0
31,120,0,0,0
120,42,0,0,0
42,94,0,0,0
94,38,0,0,0
38,141,0,0,0
141,105,0,0,0
105,63,0,0,0
63,112,0,0,0
112,147,0,0,0
147,67,0,0,0
67,2,0,0,0
2,86,0,0,0
86,29,0,0,0
29,106,0,0,0
106,143,0,0,0
143,74,0,0,0
74,110,0,0,0
110,63,0,0,0
63,115,0,0,0
115,35,0,0,0
35,127,0,0,0
127,71,0,0,0
71,135,0,0,0
135,92,0,0,0
92,132,0,0,0
132,10,0,0,0
10,103,0,0,0
103,136,0,0,0
136,74,0,0,0
74,145,0,0,0
145,59,0,0,0
59,104,0,0,0
104,56,0,0,0
56,125,0,0,0
125,54,0,0,0
54,98,0,0,0
98,50,0,0,0
50,122,0,0,0
122,48,0,0,0
48,124,0,0,0
124,14,0,0,0
14,133,0,0,0
133,12,0,0,0
12,106,0,0,0
106,26,0,0,0
26,109,0,0,0
109,28,0,0,0
28,106,0,0,0
106,140,0,0,0
140,81,0,0,0
81,144,0,0,0
144,77,0,0,0
77,114,0,0,0
114,6,0,0,0
6,102,0,0,0
102,23,0,0,0
23,105,0,0,0
105,62,0,0,0
62,146,0,0,0
146,66,0,0,0
66,147,0,0,0
147,87,0,0,0
87,17,0,0,0
17,102,0,0,0
102,24,0,0,0
24,108,0,0,0
108,57,0,0,0
57,130,0,0,0
130,81,0,0,0
81,141,0,0,0
141,84,0,0,0
84,9,0,0,0
9,131,0,0,0
131,61,0,0,0
61,105,0,0,0
105,137,0,0,0
137,76,0,0,0
76,128,0,0,0
128,65,0,0,0
65,114,0,0,0
114,32,0,0,0
32,115,0,0,0
115,33,0,0,0
33,114,0,0,0
114,30,0,0,0
30,110,0,0,0
110,31,0,0,0
31,114,0,0,0
114,7,0,0,0
7,102,0,0,0
102,14,0,0,0
14,133,0,0,0
133,67,0,0,0
67,2,0,0,0
2,97,0,0,0
97,3,0,0,0
3,85,0,0,0
85,5,0,0,0
5,101,0,0,0
101,11,0,0,0
11,132,0,0,0
132,65,0,0,0
65,133,0,0,0
133,58,0,0,0
58,104,0,0,0
104,60,0,0,0
60,134,0,0,0
134,93,0,0,0
93,149,0,0,0
149,85,0,0,0
85,144,0,0,0
144,89,0,0,0
89,147,0,0,0
147,64,0,0,0
64,132,0,0,0
132,66,0,0,0
66,133,0,0,0
133,65,0,0,0
65,136,0,0,0
136,71,0,0,0
71,134,0,0,0
134,59,0,0,0
59,131,0,0,0
131,61,0,0,0
61,107,0,0,0
107,16,0,0,0
16,98,0,0,0
98,4,0,0,0
4,83,0,0,0
83,2,0,0,0
2,86,0,0,0
86,1,0,0,0
1,83,0,0,0
83,141,0,0,0
141,77,0,0,0
77,142,0,0,0
142,79,0,0,0
79,144,0,0,0
144,81,0,0,0
81,145,0,0,0
145,84,0,0,0
84,146,0,0,0
146,85,0,0,0
85,1,0,0,0
1,83,0,0,0
83,0,0,0,0
