p1,p2,R,G,B
216,131,0,166,86
31,216,0,166,86
224,31,0,166,86
14,224,0,166,86
240,14,0,166,86
10,240,0,166,86
226,10,0,166,86
6,226,0,166,86
39,6,0,166,86
67,39,0,166,86
40,67,0,166,86
83,40,0,166,86
63,83,0,166,86
140,63,0,166,86
95,140,0,166,86
173,95,0,166,86
127,173,0,166,86
102,127,0,166,86
18,102,0,166,86
235,18,0,166,86
5,127,251,253,253
166,5,251,253,253
90,166,251,253,253
172,90,251,253,253
79,172,251,253,253
179,79,251,253,253
24,179,251,253,253
118,24,251,253,253
27,118,251,253,253
177,27,251,253,253
28,177,251,253,253
155,28,251,253,253
249,155,251,253,253
76,249,251,253,253
217,76,251,253,253
78,217,251,253,253
246,78,251,253,253
156,246,251,253,253
49,156,251,253,253
213,49,251,253,253
46,213,251,253,253
214,46,251,253,253
42,214,251,253,253
129,42,251,253,253
236,129,251,253,253
138,236,251,253,253
233,138,251,253,253
136,233,251,253,253
211,136,251,253,253
50,211,251,253,253
149,50,251,253,253
248,149,251,253,253
77,248,251,253,253
175,77,251,253,253
86,175,251,253,253
178,86,251,253,253
40,178,251,253,253
189,40,251,253,253
97,189,251,253,253
26,97,251,253,253
156,26,251,253,253
247,156,251,253,253
78,247,251,253,253
173,78,251,253,253
87,173,251,253,253
164,87,251,253,253
91,164,251,253,253
15,91,251,253,253
119,15,251,253,253
199,119,251,253,253
94,199,251,253,253
200,94,251,253,253
116,200,251,253,253
25,116,251,253,253
178,25,251,253,253
33,178,251,253,253
128,33,251,253,253
2,128,251,253,253
82,2,251,253,253
6,82,251,253,253
107,6,251,253,253
224,107,251,253,253
148,224,251,253,253
20,148,251,253,253
167,20,251,253,253
73,167,251,253,253
241,73,251,253,253
138,241,251,253,253
10,138,251,253,253
86,10,251,253,253
12,86,251,253,253
117,12,251,253,253
226,117,251,253,253
150,226,251,253,253
29,150,251,253,253
125,29,251,253,253
202,125,251,253,253
51,202,251,253,253
210,51,251,253,253
134,210,251,253,253
8,134,251,253,253
113,8,251,253,253
198,113,251,253,253
50,198,251,253,253
203,50,251,253,253
122,203,251,253,253
26,122,251,253,253
100,26,251,253,253
230,100,251,253,253
130,230,251,253,253
234,130,251,253,253
140,234,251,253,253
243,140,251,253,253
101,243,251,253,253
221,101,251,253,253
105,221,251,253,253
225,105,251,253,253
95,225,251,253,253
229,95,251,253,253
101,229,251,253,253
25,101,251,253,253
126,25,251,253,253
1,126,251,253,253
152,1,251,253,253
248,152,251,253,253
104,248,251,253,253
219,104,251,253,253
88,219,251,253,253
169,88,251,253,253
92,169,251,253,253
200,92,251,253,253
118,200,251,253,253
28,118,251,253,253
175,28,251,253,253
72,175,251,253,253
176,72,251,253,253
22,176,251,253,253
97,22,251,253,253
23,97,251,253,253
170,23,251,253,253
92,170,251,253,253
202,92,251,253,253
123,202,251,253,253
204,123,251,253,253
47,204,251,253,253
214,47,251,253,253
141,214,251,253,253
20,141,251,253,253
96,20,251,253,253
222,96,251,253,253
149,222,251,253,253
53,149,251,253,253
165,53,251,253,253
62,165,251,253,253
215,62,251,253,253
44,215,251,253,253
185,44,251,253,253
41,185,251,253,253
216,41,251,253,253
40,216,251,253,253
127,40,251,253,253
36,127,251,253,253
191,36,251,253,253
35,191,251,253,253
167,35,251,253,253
4,167,251,253,253
108,4,251,253,253
13,108,251,253,253
89,13,251,253,253
172,89,251,253,253
88,172,251,253,253
178,88,251,253,253
77,178,251,253,253
245,77,251,253,253
158,245,251,253,253
66,158,251,253,253
160,66,251,253,253
247,160,251,253,253
153,247,251,253,253
49,153,251,253,253
208,49,251,253,253
57,208,251,253,253
165,57,251,253,253
86,165,251,253,253
180,86,251,253,253
26,180,251,253,253
125,26,251,253,253
38,125,251,253,253
181,38,251,253,253
84,181,251,253,253
5,84,251,253,253
83,5,251,253,253
174,83,251,253,253
73,174,251,253,253
238,73,251,253,253
145,238,251,253,253
221,145,251,253,253
147,221,251,253,253
248,147,251,253,253
103,248,251,253,253
228,103,251,253,253
123,228,251,253,253
36,123,251,253,253
192,36,251,253,253
48,192,251,253,253
212,48,251,253,253
134,212,251,253,253
5,134,251,253,253
129,5,251,253,253
208,129,251,253,253
53,208,251,253,253
152,53,251,253,253
21,152,251,253,253
112,21,251,253,253
19,112,251,253,253
119,19,251,253,253
17,119,251,253,253
90,17,251,253,253
170,90,251,253,253
62,170,251,253,253
219,62,251,253,253
103,219,251,253,253
221,103,251,253,253
146,221,251,253,253
222,146,251,253,253
147,222,251,253,253
51,147,251,253,253
158,51,251,253,253
2,158,251,253,253
108,2,251,253,253
9,108,251,253,253
87,9,251,253,253
182,87,251,253,253
29,182,251,253,253
117,29,251,253,253
16,117,251,253,253
91,16,251,253,253
165,91,251,253,253
2,165,251,253,253
155,2,251,253,253
33,155,251,253,253
125,33,251,253,253
231,125,251,253,253
133,231,251,253,253
237,133,251,253,253
141,237,251,253,253
215,141,251,253,253
139,215,251,253,253
216,139,251,253,253
46,216,251,253,253
151,46,251,253,253
54,151,251,253,253
218,54,251,253,253
49,218,251,253,253
203,49,251,253,253
121,203,251,253,253
228,121,251,253,253
100,228,251,253,253
231,100,251,253,253
98,231,251,253,253
22,98,251,253,253
178,22,251,253,253
81,178,251,253,253
218,81,251,253,253
52,218,251,253,253
209,52,251,253,253
131,209,251,253,253
10,131,251,253,253
136,10,251,253,253
7,136,251,253,253
128,7,251,253,253
206,128,251,253,253
56,206,251,253,253
211,56,251,253,253
39,211,251,253,253
195,39,251,253,253
50,195,251,253,253
206,50,251,253,253
126,206,251,253,253
37,126,251,253,253
186,37,251,253,253
42,186,251,253,253
184,42,251,253,253
88,184,251,253,253
11,88,251,253,253
87,11,251,253,253
174,87,251,253,253
31,174,251,253,253
175,31,251,253,253
82,175,251,253,253
3,82,251,253,253
158,3,251,253,253
246,158,251,253,253
102,246,251,253,253
245,102,251,253,253
142,245,251,253,253
235,142,251,253,253
139,235,251,253,253
213,139,251,253,253
54,213,251,253,253
166,54,251,253,253
91,166,251,253,253
167,91,251,253,253
90,167,251,253,253
168,90,251,253,253
89,168,251,253,253
173,89,251,253,253
67,173,251,253,253
161,67,251,253,253
0,161,251,253,253
80,0,251,253,253
178,80,251,253,253
30,178,251,253,253
127,30,251,253,253
4,127,251,253,253
130,4,251,253,253
2,130,251,253,253
129,2,251,253,253
7,129,251,253,253
110,7,251,253,253
16,110,251,253,253
143,16,251,253,253
243,143,251,253,253
76,243,251,253,253
178,76,251,253,253
90,178,251,253,253
189,90,251,253,253
39,189,251,253,253
197,39,251,253,253
51,197,251,253,253
155,51,251,253,253
0,155,251,253,253
163,0,251,253,253
55,163,251,253,253
149,55,251,253,253
47,149,251,253,253
215,47,251,253,253
64,215,251,253,253
173,64,251,253,253
88,173,251,253,253
14,88,251,253,253
117,14,251,253,253
21,117,251,253,253
97,21,251,253,253
24,97,251,253,253
155,24,251,253,253
53,155,251,253,253
201,53,251,253,253
118,201,251,253,253
30,118,251,253,253
122,30,251,253,253
34,122,251,253,253
124,34,251,253,253
205,124,251,253,253
93,205,251,253,253
180,93,251,253,253
25,180,251,253,253
144,25,251,253,253
240,144,251,253,253
74,240,251,253,253
218,74,251,253,253
83,218,251,253,253
4,83,251,253,253
107,4,251,253,253
9,107,251,253,253
137,9,251,253,253
212,137,251,253,253
49,212,251,253,253
215,49,251,253,253
42,215,251,253,253
216,42,251,253,253
44,216,251,253,253
212,44,251,253,253
59,212,251,253,253
157,59,251,253,253
247,157,251,253,253
150,247,251,253,253
249,150,251,253,253
103,249,251,253,253
225,103,251,253,253
94,225,251,253,253
210,94,251,253,253
58,210,251,253,253
164,58,251,253,253
33,164,251,253,253
153,33,251,253,253
244,153,251,253,253
143,244,251,253,253
236,143,251,253,253
135,236,251,253,253
211,135,251,253,253
38,211,251,253,253
190,38,251,253,253
37,190,251,253,253
124,37,251,253,253
28,124,251,253,253
120,28,251,253,253
202,120,251,253,253
50,202,251,253,253
159,50,251,253,253
61,159,251,253,253
162,61,251,253,253
249,162,251,253,253
159,249,251,253,253
1,159,251,253,253
81,1,251,253,253
176,81,251,253,253
75,176,251,253,253
217,75,251,253,253
45,217,251,253,253
184,45,251,253,253
39,184,251,253,253
179,39,251,253,253
28,179,251,253,253
172,28,251,253,253
22,172,251,253,253
115,22,251,253,253
16,115,251,253,253
138,16,251,253,253
238,138,251,253,253
136,238,251,253,253
11,136,251,253,253
113,11,251,253,253
12,113,251,253,253
109,12,251,253,253
8,109,251,253,253
86,8,251,253,253
5,235,0,166,86
91,5,0,166,86
30,91,0,166,86
231,30,0,166,86
81,231,0,166,86
151,81,0,166,86
209,151,0,166,86
185,209,0,166,86
79,185,0,166,86
50,79,0,166,86
74,50,0,166,86
118,74,0,166,86
151,118,0,166,86
122,151,0,166,86
160,122,0,166,86
211,160,0,166,86
182,211,0,166,86
247,182,0,166,86
45,247,0,166,86
169,45,0,166,86
209,169,0,166,86
88,209,0,166,86
192,88,0,166,86
163,192,0,166,86
21,163,0,166,86
61,21,0,166,86
84,61,0,166,86
49,84,0,166,86
168,49,0,166,86
201,168,0,166,86
158,201,0,166,86
213,158,0,166,86
86,213,0,166,86
36,86,0,166,86
139,36,0,166,86
227,139,0,166,86
0,227,0,166,86
229,0,0,166,86
3,229,0,166,86
143,3,0,166,86
35,143,0,166,86
81,35,0,166,86
110,81,0,166,86
130,110,0,166,86
106,130,0,166,86
154,106,0,166,86
206,154,0,166,86
166,206,0,166,86
106,166,0,166,86
135,106,0,166,86
101,135,0,166,86
15,101,0,166,86
157,15,0,166,86
124,157,0,166,86
102,124,0,166,86
73,102,0,166,86
46,73,0,166,86
11,46,0,166,86
94,11,0,166,86
160,94,0,166,86
189,160,0,166,86
24,189,0,166,86
57,24,0,166,86
180,57,0,166,86
204,180,0,166,86
232,204,0,166,86
22,232,0,166,86
60,22,0,166,86
89,60,0,166,86
32,89,0,166,86
219,32,0,166,86
153,219,0,166,86
75,153,0,166,86
27,75,0,166,86
218,27,0,166,86
159,218,0,166,86
93,159,0,166,86
235,93,0,166,86
201,235,0,166,86
59,201,0,166,86
23,59,0,166,86
220,23,0,166,86
17,220,0,166,86
181,17,0,166,86
148,181,0,166,86
196,148,0,166,86
172,196,0,166,86
119,172,0,166,86
210,119,0,166,86
184,210,0,166,86
7,184,0,166,86
225,7,0,166,86
26,225,0,166,86
90,26,0,166,86
31,90,0,166,86
69,31,0,166,86
98,69,0,166,86
139,98,0,166,86
115,139,0,166,86
216,115,0,166,86
182,216,0,166,86
147,182,0,166,86
98,147,0,166,86
131,98,0,166,86
65,131,0,166,86
104,65,0,166,86
196,104,0,166,86
240,196,0,166,86
85,240,0,166,86
123,85,0,166,86
68,123,0,166,86
37,68,0,166,86
78,37,0,166,86
50,78,0,166,86
13,50,0,166,86
181,13,0,166,86
48,181,0,166,86
85,48,0,166,86
215,85,0,166,86
184,215,0,166,86
147,184,0,166,86
59,147,0,166,86
141,59,0,166,86
176,141,0,166,86
206,176,0,166,86
238,206,0,166,86
15,238,0,166,86
223,15,0,166,86
9,223,0,166,86
232,9,0,166,86
162,232,0,166,86
193,162,0,166,86
159,193,0,166,86
17,159,0,166,86
222,17,0,166,86
23,222,0,166,86
134,23,0,166,86
165,134,0,166,86
120,165,0,166,86
88,120,0,166,86
194,88,0,166,86
243,194,0,166,86
82,243,0,166,86
125,82,0,166,86
100,125,0,166,86
68,100,0,166,86
38,68,0,166,86
74,38,0,166,86
20,74,0,166,86
130,20,0,166,86
167,130,0,166,86
93,167,0,166,86
1,93,0,166,86
226,1,0,166,86
196,226,0,166,86
61,196,0,166,86
109,61,0,166,86
152,109,0,166,86
120,152,0,166,86
214,120,0,166,86
247,214,0,166,86
28,247,0,166,86
217,28,0,166,86
33,217,0,166,86
87,33,0,166,86
239,87,0,166,86
13,239,0,166,86
45,13,0,166,86
14,45,0,166,86
238,14,0,166,86
197,238,0,166,86
171,197,0,166,86
136,171,0,166,86
219,136,0,166,86
156,219,0,166,86
111,156,0,166,86
216,111,0,166,86
34,216,0,166,86
224,34,0,166,86
189,224,0,166,86
156,189,0,166,86
97,156,0,166,86
233,97,0,166,86
6,233,0,166,86
52,6,0,166,86
77,52,0,166,86
106,77,0,166,86
217,106,0,166,86
20,217,0,166,86
64,20,0,166,86
119,64,0,166,86
168,119,0,166,86
211,168,0,166,86
126,211,0,166,86
99,126,0,166,86
137,99,0,166,86
3,137,0,166,86
53,3,0,166,86
128,53,0,166,86
60,128,0,166,86
86,60,0,166,86
47,86,0,166,86
9,47,0,166,86
212,9,0,166,86
162,212,0,166,86
208,162,0,166,86
171,208,0,166,86
133,171,0,166,86
27,133,0,166,86
206,27,0,166,86
173,206,0,166,86
50,173,0,166,86
132,50,0,166,86
109,132,0,166,86
55,109,0,166,86
2,55,0,166,86
225,2,0,166,86
157,225,0,166,86
215,157,0,166,86
80,215,0,166,86
111,80,0,166,86
76,111,0,166,86
236,76,0,166,86
18,236,0,166,86
227,18,0,166,86
6,227,0,166,86
149,6,0,166,86
96,149,0,166,86
145,96,0,166,86
54,145,0,166,86
20,54,0,166,86
52,20,0,166,86
167,52,0,166,86
195,167,0,166,86
143,195,0,166,86
112,143,0,166,86
204,112,0,166,86
178,204,0,166,86
128,178,0,166,86
101,128,0,166,86
67,101,0,166,86
213,67,0,166,86
89,213,0,166,86
36,89,0,166,86
79,36,0,166,86
48,79,0,166,86
220,48,0,166,86
10,220,0,166,86
231,10,0,166,86
171,231,0,166,86
211,171,0,166,86
108,211,0,166,86
66,108,0,166,86
12,66,0,166,86
46,12,0,166,86
72,46,0,166,86
41,72,0,166,86
5,41,0,166,86
90,5,0,166,86
59,90,0,166,86
203,59,0,166,86
28,203,0,166,86
94,28,0,166,86
169,94,0,166,86
138,169,0,166,86
113,138,0,166,86
202,113,0,166,86
172,202,0,166,86
130,172,0,166,86
57,130,0,166,86
92,57,0,166,86
230,92,0,166,86
146,230,0,166,86
204,146,0,166,86
235,204,0,166,86
198,235,0,166,86
171,198,0,166,86
48,171,0,166,86
244,48,0,166,86
30,244,0,166,86
246,30,0,166,86
186,246,0,166,86
135,186,0,166,86
96,135,0,166,86
157,96,0,166,86
211,157,0,166,86
165,211,0,166,86
132,165,0,166,86
25,132,0,166,86
219,25,0,166,86
19,219,0,166,86
232,19,0,166,86
8,232,0,166,86
224,8,0,166,86
21,224,0,166,86
105,21,0,166,86
133,105,0,166,86
108,133,0,166,86
159,108,0,166,86
95,159,0,166,86
151,95,0,166,86
216,151,0,166,86
179,216,0,166,86
20,179,0,166,86
62,20,0,166,86
97,62,0,166,86
29,97,0,166,86
92,29,0,166,86
0,92,0,166,86
181,0,0,166,86
72,181,0,166,86
115,72,0,166,86
75,115,0,166,86
43,75,0,166,86
177,43,0,166,86
205,177,0,166,86
109,205,0,166,86
37,109,0,166,86
249,37,0,166,86
130,249,0,166,86
85,130,0,166,86
39,85,0,166,86
218,39,0,166,86
154,218,0,166,86
190,154,0,166,86
240,190,0,166,86
165,240,0,166,86
199,165,0,166,86
229,199,0,166,86
194,229,0,166,86
149,194,0,166,86
64,149,0,166,86
139,64,0,166,86
112,139,0,166,86
69,112,0,166,86
36,69,0,166,86
218,36,0,166,86
128,218,0,166,86
99,128,0,166,86
145,99,0,166,86
5,145,0,166,86
228,5,0,166,86
78,228,0,166,86
51,78,0,166,86
172,51,0,166,86
207,172,0,166,86
84,207,0,166,86
42,84,0,166,86
240,42,0,166,86
183,240,0,166,86
17,183,0,166,86
237,17,0,166,86
16,237,0,166,86
60,16,0,166,86
144,60,0,166,86
103,144,0,166,86
146,103,0,166,86
55,146,0,166,86
121,55,0,166,86
87,121,0,166,86
44,87,0,166,86
175,44,0,166,86
46,175,0,166,86
166,46,0,166,86
131,166,0,166,86
217,131,0,166,86
160,217,0,166,86
203,160,0,166,86
170,203,0,166,86
137,170,0,166,86
101,137,0,166,86
160,101,0,166,86
209,160,0,166,86
31,209,0,166,86
222,31,0,166,86
16,222,0,166,86
127,16,0,166,86
62,127,0,166,86
15,62,0,166,86
235,15,0,166,86
21,235,0,166,86
216,21,0,166,86
110,216,0,166,86
141,110,0,166,86
94,141,0,166,86
165,94,0,166,86
207,165,0,166,86
248,207,0,166,86
38,248,0,166,86
86,38,0,166,86
129,86,0,166,86
167,129,0,166,86
197,167,0,166,86
231,197,0,166,86
189,231,0,166,86
69,189,0,166,86
209,69,0,166,86
121,209,0,166,86
65,121,0,166,86
116,65,0,166,86
153,116,0,166,86
80,153,0,166,86
49,80,0,166,86
8,49,0,166,86
125,8,0,166,86
177,125,0,166,86
42,177,0,166,86
89,42,0,166,86
215,89,0,166,86
27,215,0,166,86
224,27,0,166,86
12,224,0,166,86
187,12,0,166,86
75,187,0,166,86
112,75,0,166,86
140,112,0,166,86
32,140,0,166,86
88,32,0,166,86
235,88,0,166,86
39,235,0,166,86
73,39,0,166,86
104,73,0,166,86
136,104,0,166,86
176,136,0,166,86
206,176,0,166,86
90,206,0,166,86
212,90,0,166,86
156,212,0,166,86
93,156,0,166,86
162,93,0,166,86
200,162,0,166,86
26,200,0,166,86
87,26,0,166,86
35,87,0,166,86
80,35,0,166,86
47,80,0,166,86
10,47,0,166,86
231,10,0,166,86
20,231,0,166,86
225,20,0,166,86
7,225,0,166,86
143,7,0,166,86
104,143,0,166,86
134,104,0,166,86
170,134,0,166,86
199,170,0,166,86
163,199,0,166,86
122,163,0,166,86
86,122,0,166,86
247,86,0,166,86
174,247,0,166,86
95,174,0,166,86
233,95,0,166,86
203,233,0,166,86
150,203,0,166,86
90,150,0,166,86
238,90,0,166,86
23,238,0,166,86
229,23,0,166,86
12,229,0,166,86
51,12,0,166,86
131,51,0,166,86
248,131,0,166,86
213,248,0,166,86
161,213,0,166,86
204,161,0,166,86
167,204,0,166,86
214,167,0,166,86
118,214,0,166,86
242,118,0,166,86
84,242,0,166,86
44,84,0,166,86
74,44,0,166,86
45,74,0,166,86
82,45,0,166,86
215,82,0,166,86
156,215,0,166,86
14,156,0,166,86
63,14,0,166,86
209,63,0,166,86
243,209,0,166,86
31,243,0,166,86
91,31,0,166,86
158,91,0,166,86
205,158,0,166,86
146,205,0,166,86
185,146,0,166,86
144,185,0,166,86
100,144,0,166,86
32,100,0,166,86
221,32,0,166,86
27,221,0,166,86
85,27,0,166,86
33,85,0,166,86
239,33,0,166,86
195,239,0,166,86
249,195,0,166,86
211,249,0,166,86
170,211,0,166,86
49,170,0,166,86
79,49,0,166,86
111,79,0,166,86
140,111,0,166,86
180,140,0,166,86
19,180,0,166,86
55,19,0,166,86
144,55,0,166,86
111,144,0,166,86
204,111,0,166,86
24,204,0,166,86
133,24,0,166,86
60,133,0,166,86
117,60,0,166,86
152,117,0,166,86
217,152,0,166,86
37,217,0,166,86
76,37,0,166,86
107,76,0,166,86
56,107,0,166,86
193,56,0,166,86
6,193,0,166,86
227,6,0,166,86
195,227,0,166,86
26,195,0,166,86
234,26,0,166,86
34,234,0,166,86
82,34,0,166,86
46,82,0,166,86
108,46,0,166,86
219,108,0,166,86
134,219,0,166,86
107,134,0,166,86
70,107,0,166,86
183,70,0,166,86
8,183,0,166,86
152,8,0,166,86
11,152,0,166,86
53,11,0,166,86
169,53,0,166,86
200,169,0,166,86
238,200,0,166,86
186,238,0,166,86
224,186,0,166,86
3,224,0,166,86
92,3,0,166,86
30,92,0,166,86
70,30,0,166,86
184,70,0,166,86
58,184,0,166,86
99,58,0,166,86
148,99,0,166,86
98,148,0,166,86
61,98,0,166,86
8,61,0,166,86
191,8,0,166,86
230,191,0,166,86
198,230,0,166,86
166,198,0,166,86
43,166,0,166,86
220,43,0,166,86
36,220,0,166,86
105,36,0,166,86
142,105,0,166,86
56,142,0,166,86
18,56,0,166,86
75,18,0,166,86
108,75,0,166,86
139,108,0,166,86
31,139,0,166,86
241,31,0,166,86
181,241,0,166,86
129,181,0,166,86
98,129,0,166,86
151,98,0,166,86
193,151,0,166,86
3,193,0,166,86
174,3,0,166,86
138,174,0,166,86
58,138,0,166,86
124,58,0,166,86
213,124,0,166,86
4,213,0,166,86
223,4,0,166,86
23,223,0,166,86
186,23,0,166,86
134,186,0,166,86
177,134,0,166,86
130,177,0,166,86
97,130,0,166,86
149,97,0,166,86
109,149,0,166,86
207,109,0,166,86
175,207,0,166,86
137,175,0,166,86
28,137,0,166,86
93,28,0,166,86
8,93,0,166,86
58,8,0,166,86
118,58,0,166,86
161,118,0,166,86
202,161,0,166,86
236,202,0,166,86
18,236,0,166,86
188,18,0,166,86
84,188,0,166,86
33,84,0,166,86
90,33,0,166,86
204,90,0,166,86
160,204,0,166,86
96,160,0,166,86
154,96,0,166,86
116,154,0,166,86
68,116,0,166,86
113,68,0,166,86
215,113,0,166,86
118,215,0,166,86
249,118,0,166,86
197,249,0,166,86
16,197,0,166,86
190,16,0,166,86
82,190,0,166,86
40,82,0,166,86
233,40,0,166,86
94,233,0,166,86
170,94,0,166,86
132,170,0,166,86
97,132,0,166,86
153,97,0,166,86
191,153,0,166,86
238,191,0,166,86
77,238,0,166,86
35,77,0,166,86
230,35,0,166,86
72,230,0,166,86
105,72,0,166,86
135,105,0,166,86
65,135,0,166,86
125,65,0,166,86
212,125,0,166,86
66,212,0,166,86
117,66,0,166,86
42,117,0,166,86
4,42,0,166,86
54,4,0,166,86
127,54,0,166,86
168,127,0,166,86
202,168,0,166,86
234,202,0,166,86
19,234,0,166,86
221,19,0,166,86
179,221,0,166,86
2,179,0,166,86
43,2,0,166,86
75,43,0,166,86
36,75,0,166,86
245,36,0,166,86
209,245,0,166,86
158,209,0,166,86
112,158,0,166,86
78,112,0,166,86
154,78,0,166,86
215,154,0,166,86
87,215,0,166,86
208,87,0,166,86
164,208,0,166,86
201,164,0,166,86
237,201,0,166,86
32,237,0,166,86
137,32,0,166,86
60,137,0,166,86
99,60,0,166,86
146,99,0,166,86
194,146,0,166,86
0,194,0,166,86
130,0,0,166,86
180,130,0,166,86
46,180,0,166,86
81,46,0,166,86
48,81,0,166,86
176,48,0,166,86
1,176,0,166,86
185,1,0,166,86
140,185,0,166,86
101,140,0,166,86
142,101,0,166,86
196,142,0,166,86
237,196,0,166,86
92,237,0,166,86
152,92,0,166,86
192,152,0,166,86
7,192,0,166,86
226,7,0,166,86
19,226,0,166,86
235,19,0,166,86
199,235,0,166,86
242,199,0,166,86
45,242,0,166,86
219,45,0,166,86
44,219,0,166,86
176,44,0,166,86
135,176,0,166,86
103,135,0,166,86
69,103,0,166,86
115,69,0,166,86
155,115,0,166,86
213,155,0,166,86
82,213,0,166,86
47,82,0,166,86
172,47,0,166,86
123,172,0,166,86
86,123,0,166,86
24,86,0,166,86
68,24,0,166,86
108,68,0,166,86
38,108,0,166,86
74,38,0,166,86
113,74,0,166,86
62,113,0,166,86
141,62,0,166,86
5,141,0,166,86
125,5,0,166,86
84,125,0,166,86
39,84,0,166,86
247,39,0,166,86
208,247,0,166,86
174,208,0,166,86
57,174,0,166,86
17,57,0,166,86
189,17,0,166,86
244,189,0,166,86
90,244,0,166,86
208,90,0,166,86
159,208,0,166,86
13,159,0,166,86
128,13,0,166,86
49,128,0,166,86
175,49,0,166,86
244,175,0,166,86
41,244,0,166,86
168,41,0,166,86
52,168,0,166,86
111,52,0,166,86
147,111,0,166,86
100,147,0,166,86
55,100,0,166,86
194,55,0,166,86
228,194,0,166,86
14,228,0,166,86
223,14,0,166,86
29,223,0,166,86
71,29,0,166,86
106,71,0,166,86
141,106,0,166,86
57,141,0,166,86
119,57,0,166,86
241,119,0,166,86
194,241,0,166,86
140,194,0,166,86
107,140,0,166,86
69,107,0,166,86
16,69,0,166,86
58,16,0,166,86
12,58,0,166,86
230,12,0,166,86
11,230,0,166,86
124,11,0,166,86
66,124,0,166,86
102,66,0,166,86
202,102,0,166,86
110,202,0,166,86
145,110,0,166,86
188,145,0,166,86
71,188,0,166,86
130,71,0,166,86
218,130,0,166,86
40,218,0,166,86
246,40,0,166,86
87,246,0,166,86
37,87,0,166,86
218,37,0,166,86
109,218,0,166,86
158,109,0,166,86
224,158,0,166,86
8,224,0,166,86
178,8,0,166,86
222,178,0,166,86
32,222,0,166,86
91,32,0,166,86
153,91,0,166,86
220,153,0,166,86
33,220,0,166,86
83,33,0,166,86
210,83,0,166,86
149,210,0,166,86
94,149,0,166,86
144,94,0,166,86
189,144,0,166,86
85,189,0,166,86
124,85,0,166,86
214,124,0,166,86
160,214,0,166,86
92,160,0,166,86
4,92,0,166,86
48,4,0,166,86
8,48,0,166,86
149,8,0,166,86
79,149,0,166,86
43,79,0,166,86
3,43,0,166,86
56,3,0,166,86
126,56,0,166,86
166,126,0,166,86
199,166,0,166,86
248,199,0,166,86
181,248,0,166,86
21,181,0,166,86
185,21,0,166,86
225,185,0,166,86
24,225,0,166,86
215,24,0,166,86
79,215,0,166,86
26,79,0,166,86
86,26,0,166,86
32,86,0,166,86
240,32,0,166,86
200,240,0,166,86
165,200,0,166,86
93,165,0,166,86
234,93,0,166,86
162,234,0,166,86
201,162,0,166,86
155,201,0,166,86
95,155,0,166,86
161,95,0,166,86
207,161,0,166,86
170,207,0,166,86
125,170,0,166,86
63,125,0,166,86
104,63,0,166,86
140,104,0,166,86
97,140,0,166,86
134,97,0,166,86
24,134,0,166,86
221,24,0,166,86
18,221,0,166,86
186,18,0,166,86
249,186,0,166,86
134,249,0,166,86
182,134,0,166,86
226,182,0,166,86
15,226,0,166,86
222,15,0,166,86
10,222,0,166,86
154,10,0,166,86
216,154,0,166,86
117,216,0,166,86
59,117,0,166,86
11,59,0,166,86
52,11,0,166,86
170,52,0,166,86
245,170,0,166,86
187,245,0,166,86
8,187,0,166,86
146,8,0,166,86
56,146,0,166,86
143,56,0,166,86
100,143,0,166,86
57,100,0,166,86
125,57,0,166,86
178,125,0,166,86
240,178,0,166,86
46,240,0,166,86
123,46,0,166,86
51,123,0,166,86
113,51,0,166,86
76,113,0,166,86
42,76,0,166,86
83,42,0,166,86
242,83,0,166,86
191,242,0,166,86
227,191,0,166,86
164,227,0,166,86
212,164,0,166,86
84,212,0,166,86
120,84,0,166,86
209,120,0,166,86
173,209,0,166,86
118,173,0,166,86
65,118,0,166,86
19,65,0,166,86
131,19,0,166,86
171,131,0,166,86
55,171,0,166,86
108,55,0,166,86
220,108,0,166,86
25,220,0,166,86
89,25,0,166,86
211,89,0,166,86
68,211,0,166,86
104,68,0,166,86
137,104,0,166,86
177,137,0,166,86
249,177,0,166,86
93,249,0,166,86
157,93,0,166,86
209,157,0,166,86
150,209,0,166,86
193,150,0,166,86
230,193,0,166,86
78,230,0,166,86
22,78,0,166,86
226,22,0,166,86
14,226,0,166,86
127,14,0,166,86
50,127,0,166,86
3,50,0,166,86
142,3,0,166,86
101,142,0,166,86
38,101,0,166,86
85,38,0,166,86
205,85,0,166,86
166,205,0,166,86
93,166,0,166,86
148,93,0,166,86
110,148,0,166,86
151,110,0,166,86
78,151,0,166,86
34,78,0,166,86
219,34,0,166,86
133,219,0,166,86
177,133,0,166,86
223,177,0,166,86
9,223,0,166,86
62,9,0,166,86
10,62,0,166,86
54,10,0,166,86
1,54,0,166,86
172,1,0,166,86
128,172,0,166,86
87,128,0,166,86
45,87,0,166,86
177,45,0,166,86
47,177,0,166,86
174,47,0,166,86
229,174,0,166,86
82,229,0,166,86
155,82,0,166,86
104,155,0,166,86
197,104,0,166,86
236,197,0,166,86
188,236,0,166,86
228,188,0,166,86
13,228,0,166,86
229,13,0,166,86
21,229,0,166,86
220,21,0,166,86
28,220,0,166,86
86,28,0,166,86
239,86,0,166,86
114,239,0,166,86
73,114,0,166,86
119,73,0,166,86
212,119,0,166,86
150,212,0,166,86
96,150,0,166,86
143,96,0,166,86
190,143,0,166,86
243,190,0,166,86
37,243,0,166,86
75,37,0,166,86
22,75,0,166,86
