p1,p2,R,G,B
36,92,171,36,50
92,37,171,36,50
37,93,171,36,50
93,5,171,36,50
5,66,171,36,50
66,124,171,36,50
124,65,171,36,50
65,3,171,36,50
3,90,171,36,50
90,2,171,36,50
2,87,171,36,50
87,146,171,36,50
146,58,171,36,50
58,113,171,36,50
113,57,171,36,50
57,145,171,36,50
145,81,171,36,50
81,143,171,36,50
143,78,171,36,50
78,15,171,36,50
15,76,171,36,50
76,137,171,36,50
137,75,171,36,50
75,12,171,36,50
12,76,171,36,50
76,138,171,36,50
138,74,171,36,50
74,135,171,36,50
135,72,171,36,50
72,131,171,36,50
131,71,171,36,50
71,9,171,36,50
9,70,171,36,50
70,4,171,36,50
4,92,171,36,50
92,5,171,36,50
5,69,171,36,50
69,131,171,36,50
131,70,171,36,50
70,130,171,36,50
130,69,171,36,50
69,7,171,36,50
7,72,171,36,50
72,8,171,36,50
8,70,171,36,50
70,6,171,36,50
6,67,171,36,50
67,128,171,36,50
128,68,171,36,50
68,127,171,36,50
127,67,171,36,50
67,4,171,36,50
4,65,171,36,50
65,0,171,36,50
0,60,171,36,50
60,116,171,36,50
116,59,171,36,50
59,149,171,36,50
149,85,171,36,50
85,28,171,36,50
28,86,171,36,50
86,146,171,36,50
146,59,171,36,50
59,147,171,36,50
147,81,171,36,50
81,142,171,36,50
142,80,171,36,50
80,144,171,36,50
144,79,171,36,50
79,19,171,36,50
19,80,171,36,50
80,143,171,36,50
143,82,171,36,50
82,23,171,36,50
23,83,171,36,50
83,24,171,36,50
24,84,171,36,50
84,26,171,36,50
26,85,171,36,50
85,145,171,36,50
145,79,171,36,50
79,142,171,36,50
142,80,171,36,50
80,20,171,36,50
20,81,171,36,50
81,21,171,36,50
21,82,171,36,50
82,146,171,36,50
146,85,171,36,50
85,147,171,36,50
147,86,171,36,50
86,0,171,36,50
0,62,171,36,50
62,1,171,36,50
1,61,171,36,50
61,149,171,36,50
149,88,171,36,50
88,1,171,36,50
1,66,171,36,50
66,2,171,36,50
2,64,171,36,50
64,121,171,36,50
121,63,171,36,50
63,149,171,36,50
58,21,253,253,253
21,131,253,253,253
131,90,253,253,253
90,147,253,253,253
147,49,253,253,253
49,13,253,253,253
13,125,253,253,253
125,72,253,253,253
72,21,253,253,253
21,95,253,253,253
95,138,253,253,253
138,92,253,253,253
92,128,253,253,253
128,86,253,253,253
86,140,253,253,253
140,28,253,253,253
28,107,253,253,253
107,145,253,253,253
145,71,253,253,253
71,26,253,253,253
26,69,253,253,253
69,148,253,253,253
148,36,253,253,253
36,135,253,253,253
135,31,253,253,253
31,78,253,253,253
78,39,253,253,253
39,107,253,253,253
107,2,253,253,253
2,44,253,253,253
44,83,253,253,253
83,3,253,253,253
3,55,253,253,253
55,129,253,253,253
129,74,253,253,253
74,36,253,253,253
36,137,253,253,253
137,101,253,253,253
101,24,253,253,253
24,136,253,253,253
136,29,253,253,253
29,66,253,253,253
66,104,253,253,253
104,35,253,253,253
35,142,253,253,253
142,40,253,253,253
40,2,253,253,253
2,111,253,253,253
111,43,253,253,253
43,90,253,253,253
90,134,253,253,253
134,94,253,253,253
94,54,253,253,253
54,100,253,253,253
100,137,253,253,253
137,33,253,253,253
33,103,253,253,253
103,62,253,253,253
62,147,253,253,253
147,106,253,253,253
106,59,253,253,253
59,6,253,253,253
6,48,253,253,253
48,87,253,253,253
87,144,253,253,253
144,91,253,253,253
91,128,253,253,253
128,19,253,253,253
19,56,253,253,253
56,9,253,253,253
9,48,253,253,253
48,89,253,253,253
89,141,253,253,253
141,101,253,253,253
101,139,253,253,253
139,38,253,253,253
38,108,253,253,253
108,64,253,253,253
64,17,253,253,253
17,55,253,253,253
55,95,253,253,253
95,131,253,253,253
131,83,253,253,253
83,121,253,253,253
121,69,253,253,253
69,28,253,253,253
28,132,253,253,253
132,57,253,253,253
57,14,253,253,253
14,53,253,253,253
53,5,253,253,253
5,80,253,253,253
80,118,253,253,253
118,73,253,253,253
73,34,253,253,253
34,143,253,253,253
143,33,253,253,253
33,75,253,253,253
75,149,253,253,253
149,110,253,253,253
110,67,253,253,253
67,146,253,253,253
146,48,253,253,253
48,10,253,253,253
10,117,253,253,253
117,14,253,253,253
14,122,253,253,253
122,83,253,253,253
83,42,253,253,253
42,121,253,253,253
121,78,253,253,253
78,2,253,253,253
2,58,253,253,253
58,141,253,253,253
141,97,253,253,253
97,51,253,253,253
51,6,253,253,253
6,45,253,253,253
45,85,253,253,253
85,143,253,253,253
143,103,253,253,253
103,63,253,253,253
63,24,253,253,253
24,72,253,253,253
72,112,253,253,253
112,33,253,253,253
33,77,253,253,253
77,114,253,253,253
114,34,253,253,253
34,145,253,253,253
145,69,253,253,253
69,108,253,253,253
108,149,253,253,253
149,41,253,253,253
41,80,253,253,253
80,132,253,253,253
132,95,253,253,253
95,143,253,253,253
143,64,253,253,253
64,26,253,253,253
26,134,253,253,253
134,86,253,253,253
86,124,253,253,253
124,77,253,253,253
77,116,253,253,253
116,37,253,253,253
37,76,253,253,253
76,22,253,253,253
22,128,253,253,253
128,77,253,253,253
77,36,253,253,253
36,146,253,253,253
146,72,253,253,253
72,16,253,253,253
16,59,253,253,253
59,145,253,253,253
145,88,253,253,253
88,131,253,253,253
131,76,253,253,253
76,117,253,253,253
117,8,253,253,253
8,58,253,253,253
58,105,253,253,253
105,66,253,253,253
66,23,253,253,253
23,61,253,253,253
61,101,253,253,253
101,140,253,253,253
140,29,253,253,253
29,138,253,253,253
138,99,253,253,253
99,60,253,253,253
60,12,253,253,253
12,51,253,253,253
51,3,253,253,253
3,113,253,253,253
113,43,253,253,253
43,122,253,253,253
122,70,253,253,253
70,30,253,253,253
30,72,253,253,253
72,116,253,253,253
116,9,253,253,253
9,120,253,253,253
120,18,253,253,253
18,66,253,253,253
66,145,253,253,253
145,45,253,253,253
45,148,253,253,253
148,95,253,253,253
95,139,253,253,253
139,86,253,253,253
86,6,253,253,253
6,44,253,253,253
44,91,253,253,253
91,130,253,253,253
130,19,253,253,253
19,93,253,253,253
93,53,253,253,253
53,15,253,253,253
15,124,253,253,253
124,85,253,253,253
85,36,253,253,253
36,80,253,253,253
80,126,253,253,253
126,78,253,253,253
78,25,253,253,253
25,135,253,253,253
135,97,253,253,253
97,57,253,253,253
57,8,253,253,253
8,52,253,253,253
52,148,253,253,253
148,40,253,253,253
40,88,253,253,253
88,142,253,253,253
142,59,253,253,253
59,20,253,253,253
20,129,253,253,253
129,92,253,253,253
92,133,253,253,253
133,88,253,253,253
88,47,253,253,253
47,2,253,253,253
2,82,253,253,253
82,122,253,253,253
122,12,253,253,253
12,62,253,253,253
62,20,253,253,253
20,94,253,253,253
94,132,253,253,253
132,30,253,253,253
30,135,253,253,253
135,89,253,253,253
89,50,253,253,253
50,11,253,253,253
11,113,253,253,253
113,64,253,253,253
64,148,253,253,253
148,105,253,253,253
105,4,253,253,253
4,78,253,253,253
78,134,253,253,253
134,33,253,253,253
33,83,253,253,253
83,0,253,253,253
0,76,253,253,253
76,115,253,253,253
115,5,253,253,253
5,47,253,253,253
47,117,253,253,253
117,7,253,253,253
7,109,253,253,253
109,69,253,253,253
69,12,253,253,253
12,50,253,253,253
50,90,253,253,253
90,139,253,253,253
139,98,253,253,253
98,137,253,253,253
137,37,253,253,253
37,79,253,253,253
79,119,253,253,253
119,39,253,253,253
39,145,253,253,253
145,105,253,253,253
105,65,253,253,253
65,19,253,253,253
19,74,253,253,253
74,114,253,253,253
114,35,253,253,253
35,75,253,253,253
75,26,253,253,253
26,67,253,253,253
67,15,253,253,253
15,60,253,253,253
60,18,253,253,253
18,126,253,253,253
126,82,253,253,253
82,139,253,253,253
139,92,253,253,253
92,52,253,253,253
52,1,253,253,253
1,41,253,253,253
41,110,253,253,253
110,40,253,253,253
40,81,253,253,253
81,5,253,253,253
5,90,253,253,253
90,129,253,253,253
129,81,253,253,253
81,30,253,253,253
30,138,253,253,253
138,28,253,253,253
28,67,253,253,253
67,14,253,253,253
14,124,253,253,253
124,84,253,253,253
84,43,253,253,253
43,147,253,253,253
147,38,253,253,253
38,109,253,253,253
109,68,253,253,253
68,119,253,253,253
119,16,253,253,253
16,66,253,253,253
66,107,253,253,253
107,0,253,253,253
0,99,253,253,253
99,145,253,253,253
145,70,253,253,253
70,22,253,253,253
22,62,253,253,253
62,110,253,253,253
110,2,253,253,253
2,75,253,253,253
75,121,253,253,253
121,11,253,253,253
11,54,253,253,253
54,3,253,253,253
3,103,253,253,253
103,144,253,253,253
144,86,253,253,253
86,46,253,253,253
46,5,253,253,253
5,58,253,253,253
58,19,253,253,253
19,129,253,253,253
129,80,253,253,253
80,39,253,253,253
39,87,253,253,253
87,127,253,253,253
127,22,253,253,253
22,67,253,253,253
67,147,253,253,253
147,50,253,253,253
50,7,253,253,253
7,114,253,253,253
114,45,253,253,253
45,5,253,253,253
5,84,253,253,253
84,134,253,253,253
134,32,253,253,253
32,112,253,253,253
112,71,253,253,253
71,25,253,253,253
25,65,253,253,253
65,106,253,253,253
106,37,253,253,253
37,145,253,253,253
145,98,253,253,253
98,57,253,253,253
57,1,253,253,253
1,48,253,253,253
48,4,253,253,253
4,83,253,253,253
83,124,253,253,253
124,71,253,253,253
71,146,253,253,253
146,90,253,253,253
90,130,253,253,253
130,26,253,253,253
26,135,253,253,253
135,91,253,253,253
91,50,253,253,253
50,9,253,253,253
9,66,253,253,253
66,146,253,253,253
146,104,253,253,253
104,34,253,253,253
34,76,253,253,253
76,28,253,253,253
28,133,253,253,253
133,94,253,253,253
94,141,253,253,253
141,88,253,253,253
88,136,253,253,253
136,96,253,253,253
96,56,253,253,253
56,10,253,253,253
10,60,253,253,253
60,100,253,253,253
100,59,253,253,253
59,17,253,253,253
17,120,253,253,253
120,79,253,253,253
79,136,253,253,253
136,35,253,253,253
35,115,253,253,253
115,74,253,253,253
74,121,253,253,253
121,13,253,253,253
13,54,253,253,253
54,95,253,253,253
95,140,253,253,253
140,31,253,253,253
31,72,253,253,253
72,117,253,253,253
117,38,253,253,253
38,140,253,253,253
140,97,253,253,253
97,138,253,253,253
138,85,253,253,253
85,44,253,253,253
44,87,253,253,253
87,3,253,253,253
3,109,253,253,253
109,0,253,253,253
0,43,253,253,253
43,112,253,253,253
112,4,253,253,253
4,53,253,253,253
53,7,253,253,253
7,64,253,253,253
64,23,253,253,253
23,128,253,253,253
128,82,253,253,253
82,41,253,253,253
41,109,253,253,253
109,67,253,253,253
67,21,253,253,253
21,75,253,253,253
75,29,253,253,253
29,139,253,253,253
139,30,253,253,253
30,73,253,253,253
73,115,253,253,253
115,34,253,253,253
34,78,253,253,253
78,125,253,253,253
125,83,253,253,253
83,136,253,253,253
136,27,253,253,253
27,68,253,253,253
68,114,253,253,253
114,12,253,253,253
12,119,253,253,253
119,10,253,253,253
10,55,253,253,253
55,0,253,253,253
0,42,253,253,253
42,84,253,253,253
84,130,253,253,253
130,89,253,253,253
89,137,253,253,253
137,35,253,253,253
35,143,253,253,253
143,91,253,253,253
91,49,253,253,253
49,90,253,253,253
90,132,253,253,253
132,24,253,253,253
24,66,253,253,253
66,116,253,253,253
116,36,253,253,253
36,79,253,253,253
79,4,253,253,253
4,61,253,253,253
61,146,253,253,253
146,47,253,253,253
47,0,253,253,253
0,104,253,253,253
104,63,253,253,253
63,19,253,253,253
19,70,253,253,253
70,112,253,253,253
112,41,253,253,253
41,142,253,253,253
142,93,253,253,253
93,133,253,253,253
133,87,253,253,253
87,46,253,253,253
46,4,253,253,253
4,52,253,253,253
52,11,253,253,253
11,118,253,253,253
118,76,253,253,253
76,31,253,253,253
31,133,253,253,253
133,24,253,253,253
24,77,253,253,253
77,3,253,253,253
3,102,253,253,253
102,144,253,253,253
144,100,253,253,253
100,141,253,253,253
141,32,253,253,253
32,74,253,253,253
74,27,253,253,253
27,70,253,253,253
70,14,253,253,253
14,116,253,253,253
116,73,253,253,253
73,147,253,253,253
147,100,253,253,253
100,142,253,253,253
142,34,253,253,253
34,113,253,253,253
113,6,253,253,253
6,85,253,253,253
85,127,253,253,253
127,73,253,253,253
73,18,253,253,253
18,59,253,253,253
59,101,253,253,253
101,145,253,253,253
145,65,253,253,253
65,22,253,253,253
22,130,253,253,253
130,75,253,253,253
75,125,253,253,253
125,16,253,253,253
16,56,253,253,253
56,97,253,253,253
97,149,253,253,253
149,96,253,253,253
96,138,253,253,253
138,36,253,253,253
36,106,253,253,253
106,64,253,253,253
64,107,253,253,253
107,38,253,253,253
38,81,253,253,253
81,123,253,253,253
123,79,253,253,253
79,27,253,253,253
27,137,253,253,253
137,86,253,253,253
86,135,253,253,253
135,94,253,253,253
94,53,253,253,253
53,10,253,253,253
10,51,253,253,253
51,148,253,253,253
148,106,253,253,253
106,0,253,253,253
0,49,253,253,253
49,8,253,253,253
8,65,253,253,253
65,16,253,253,253
16,123,253,253,253
123,15,253,253,253
15,62,253,253,253
62,5,253,253,253
5,57,253,253,253
57,15,253,253,253
15,71,253,253,253
71,115,253,253,253
115,45,253,253,253
45,1,253,253,253
1,99,253,253,253
99,58,253,253,253
58,100,253,253,253
100,148,253,253,253
148,72,253,253,253
72,28,253,253,253
28,131,253,253,253
131,89,253,253,253
89,146,253,253,253
146,70,253,253,253
70,113,253,253,253
113,35,253,253,253
35,78,253,253,253
78,120,253,253,253
120,77,253,253,253
77,2,253,253,253
2,101,253,253,253
101,60,253,253,253
60,13,253,253,253
13,63,253,253,253
63,6,253,253,253
6,55,253,253,253
55,12,253,253,253
12,120,253,253,253
120,41,253,253,253
41,147,253,253,253
147,103,253,253,253
103,61,253,253,253
61,10,253,253,253
10,118,253,253,253
118,38,253,253,253
38,116,253,253,253
116,46,253,253,253
46,88,253,253,253
88,145,253,253,253
145,94,253,253,253
94,137,253,253,253
137,80,253,253,253
80,4,253,253,253
4,47,253,253,253
47,89,253,253,253
89,133,253,253,253
133,85,253,253,253
85,139,253,253,253
139,36,253,253,253
36,105,253,253,253
105,63,253,253,253
63,21,253,253,253
21,70,253,253,253
70,25,253,253,253
25,134,253,253,253
134,92,253,253,253
92,51,253,253,253
51,8,253,253,253
8,116,253,253,253
116,35,253,253,253
35,138,253,253,253
138,81,253,253,253
81,134,253,253,253
134,31,253,253,253
31,111,253,253,253
111,40,253,253,253
40,83,253,253,253
83,127,253,253,253
127,21,253,253,253
21,128,253,253,253
128,20,253,253,253
20,68,253,253,253
68,110,253,253,253
110,42,253,253,253
42,111,253,253,253
111,68,253,253,253
68,22,253,253,253
22,129,253,253,253
129,87,253,253,253
87,140,253,253,253
140,91,253,253,253
91,138,253,253,253
138,93,253,253,253
93,52,253,253,253
52,5,253,253,253
5,112,253,253,253
112,68,253,253,253
68,16,253,253,253
16,60,253,253,253
60,17,253,253,253
17,61,253,253,253
61,14,253,253,253
14,63,253,253,253
63,10,253,253,253
10,67,253,253,253
67,23,253,253,253
23,73,253,253,253
73,117,253,253,253
117,15,253,253,253
15,122,253,253,253
122,16,253,253,253
16,63,253,253,253
63,106,253,253,253
106,1,253,253,253
1,108,253,253,253
108,39,253,253,253
39,146,253,253,253
146,102,253,253,253
102,60,253,253,253
60,11,253,253,253
11,68,253,253,253
68,25,253,253,253
25,72,253,253,253
72,147,253,253,253
147,71,253,253,253
71,116,253,253,253
116,70,253,253,253
70,26,253,253,253
26,73,253,253,253
73,149,253,253,253
149,45,253,253,253
45,87,253,253,253
87,131,253,253,253
131,79,253,253,253
79,3,253,253,253
3,50,253,253,253
50,5,253,253,253
5,55,253,253,253
55,96,253,253,253
96,140,253,253,253
140,93,253,253,253
93,135,253,253,253
135,32,253,253,253
32,76,253,253,253
76,2,253,253,253
2,78,253,253,253
78,127,253,253,253
127,20,253,253,253
20,64,253,253,253
64,13,253,253,253
13,115,253,253,253
115,7,253,253,253
7,52,253,253,253
52,9,253,253,253
9,117,253,253,253
117,37,253,253,253
37,144,253,253,253
144,44,253,253,253
44,86,253,253,253
86,132,253,253,253
132,82,253,253,253
82,38,253,253,253
38,145,253,253,253
145,96,253,253,253
96,142,253,253,253
142,33,253,253,253
33,113,253,253,253
113,44,253,253,253
44,114,253,253,253
114,69,253,253,253
69,19,253,253,253
19,66,253,253,253
66,109,253,253,253
109,30,253,253,253
30,133,253,253,253
133,77,253,253,253
77,121,253,253,253
121,73,253,253,253
73,29,253,253,253
29,108,253,253,253
108,40,253,253,253
40,119,253,253,253
119,75,253,253,253
75,0,253,253,253
0,74,253,253,253
74,24,253,253,253
24,69,253,253,253
69,21,253,253,253
21,129,253,253,253
129,85,253,253,253
85,42,253,253,253
42,143,253,253,253
143,90,253,253,253
90,48,253,253,253
48,3,253,253,253
3,78,253,253,253
78,32,253,253,253
32,111,253,253,253
111,41,253,253,253
41,84,253,253,253
84,133,253,253,253
133,82,253,253,253
82,39,253,253,253
39,141,253,253,253
141,92,253,253,253
92,136,253,253,253
136,93,253,253,253
93,139,253,253,253
139,89,253,253,253
89,142,253,253,253
142,99,253,253,253
99,144,253,253,253
144,92,253,253,253
92,137,253,253,253
137,34,253,253,253
34,112,253,253,253
112,67,253,253,253
67,111,253,253,253
111,4,253,253,253
4,56,253,253,253
56,11,253,253,253
11,119,253,253,253
119,17,253,253,253
17,124,253,253,253
124,81,253,253,253
81,125,253,253,253
125,80,253,253,253
80,35,253,253,253
35,105,253,253,253
105,62,253,253,253
62,104,253,253,253
104,149,253,253,253
149,53,253,253,253
53,2,253,253,253
2,49,253,253,253
49,3,253,253,253
3,110,253,253,253
110,31,253,253,253
31,75,253,253,253
75,149,253,253,253
149,102,253,253,253
102,148,253,253,253
148,43,253,253,253
43,86,253,253,253
86,144,253,253,253
144,36,253,253,253
36,114,253,253,253
114,6,253,253,253
6,54,253,253,253
54,9,253,253,253
9,58,253,253,253
58,14,253,253,253
14,121,253,253,253
121,76,253,253,253
76,0,253,253,253
0,98,253,253,253
98,142,253,253,253
142,88,253,253,253
88,132,253,253,253
132,29,253,253,253
29,74,253,253,253
74,148,253,253,253
148,73,253,253,253
73,27,253,253,253
27,75,253,253,253
75,1,253,253,253
1,107,253,253,253
107,37,253,253,253
37,81,253,253,253
81,130,253,253,253
130,78,253,253,253
78,124,253,253,253
124,18,253,253,253
18,68,253,253,253
68,21,253,253,253
21,66,253,253,253
66,110,253,253,253
110,39,253,253,253
39,118,253,253,253
118,16,253,253,253
16,62,253,253,253
62,9,253,253,253
9,57,253,253,253
57,1,253,253,253
1,77,253,253,253
77,125,253,253,253
125,19,253,253,253
19,126,253,253,253
126,81,253,253,253
81,36,253,253,253
36,115,253,253,253
115,37,253,253,253
37,82,253,253,253
82,135,253,253,253
135,84,253,253,253
84,129,253,253,253
129,83,253,253,253
83,39,253,253,253
39,109,253,253,253
109,65,253,253,253
65,12,253,253,253
12,58,253,253,253
58,7,253,253,253
7,55,253,253,253
55,3,253,253,253
3,47,253,253,253
47,149,253,253,253
149,74,253,253,253
74,120,253,253,253
120,13,253,253,253
13,59,253,253,253
59,6,253,253,253
6,53,253,253,253
53,8,253,253,253
8,61,253,253,253
61,15,253,253,253
15,66,253,253,253
66,13,253,253,253
13,62,253,253,253
62,11,253,253,253
11,64,253,253,253
64,18,253,253,253
18,70,253,253,253
70,20,253,253,253
20,126,253,253,253
126,79,253,253,253
79,34,253,253,253
34,80,253,253,253
80,127,253,253,253
127,77,253,253,253
77,29,253,253,253
29,76,253,253,253
76,1,253,253,253
1,100,253,253,253
100,146,253,253,253
146,99,253,253,253
99,147,253,253,253
147,101,253,253,253
101,148,253,253,253
148,103,253,253,253
103,149,253,253,253
149,105,253,253,253
105,0,253,253,253
0,55,253,253,253
55,8,253,253,253
8,59,253,253,253
59,10,253,253,253
10,57,253,253,253
57,7,253,253,253
7,54,253,253,253
54,4,253,253,253
4,51,253,253,253
51,1,253,253,253
1,50,253,253,253
50,2,253,253,253
2,48,253,253,253
48,0,253,253,253
0,46,253,253,253
46,149,253,253,253
149,44,253,253,253
44,148,253,253,253
148,42,253,253,253
42,147,253,253,253
147,98,253,253,253
98,146,253,253,253
146,40,253,253,253
40,84,253,253,253
84,137,253,253,253
137,87,253,253,253
87,136,253,253,253
136,91,253,253,253
91,141,253,253,253
141,90,253,253,253
90,137,253,253,253
137,91,253,253,253
91,139,253,253,253
139,88,253,253,253
88,134,253,253,253
134,87,253,253,253
87,141,253,253,253
141,95,253,253,253
95,142,253,253,253
142,94,253,253,253
94,144,253,253,253
144,97,253,253,253
97,143,253,253,253
143,92,253,253,253
92,140,253,253,253
140,90,253,253,253
90,138,253,253,253
138,87,253,253,253
87,135,253,253,253
135,85,253,253,253
85,132,253,253,253
132,83,253,253,253
83,130,253,253,253
130,80,253,253,253
80,128,253,253,253
128,79,253,253,253
79,127,253,253,253
127,76,253,253,253
76,122,253,253,253
122,75,253,253,253
75,124,253,253,253
124,76,253,253,253
76,123,253,253,253
123,17,253,253,253
17,67,253,253,253
67,20,253,253,253
20,71,253,253,253
71,117,253,253,253
117,70,253,253,253
70,23,253,253,253
23,71,253,253,253
71,24,253,253,253
24,73,253,253,253
73,119,253,253,253
119,72,253,253,253
72,21,253,253,253
21,71,253,253,253
71,22,253,253,253
22,72,253,253,253
72,23,253,253,253
23,73,253,253,253
73,25,253,253,253
25,74,253,253,253
74,26,253,253,253
26,75,253,253,253
75,28,253,253,253
28,76,253,253,253
76,30,253,253,253
30,77,253,253,253
77,31,253,253,253
31,78,253,253,253
78,33,253,253,253
33,79,253,253,253
79,130,253,253,253
130,82,253,253,253
82,131,253,253,253
131,81,253,253,253
81,133,253,253,253
133,83,253,253,253
83,134,253,253,253
134,85,253,253,253
85,136,253,253,253
136,86,253,253,253
86,140,253,253,253
140,89,253,253,253
89,138,253,253,253
138,88,253,253,253
88,145,253,253,253
145,97,253,253,253
97,146,253,253,253
146,96,253,253,253
96,144,253,253,253
144,95,253,253,253
95,145,253,253,253
145,94,253,253,253
94,143,253,253,253
143,93,253,253,253
93,144,253,253,253
144,92,253,253,253
92,142,253,253,253
142,91,253,253,253
91,143,253,253,253
143,90,253,253,253
90,142,253,253,253
142,89,253,253,253
89,141,253,253,253
141,88,253,253,253
88,140,253,253,253
140,87,253,253,253
87,139,253,253,253
139,86,253,253,253
86,138,253,253,253
138,85,253,253,253
85,137,253,253,253
137,84,253,253,253
84,136,253,253,253
136,83,253,253,253
83,135,253,253,253
135,82,253,253,253
82,134,253,253,253
134,81,253,253,253
81,132,253,253,253
132,80,253,253,253
80,131,253,253,253
131,79,253,253,253
79,129,253,253,253
129,78,253,253,253
78,128,253,253,253
128,77,253,253,253
77,126,253,253,253
126,76,253,253,253
76,125,253,253,253
125,75,253,253,253
75,123,253,253,253
123,74,253,253,253
74,122,253,253,253
122,73,253,253,253
73,120,253,253,253
120,72,253,253,253
72,118,253,253,253
118,71,253,253,253
71,20,253,253,253
20,69,253,253,253
69,113,253,253,253
113,68,253,253,253
68,19,253,253,253
19,70,253,253,253
70,115,253,253,253
115,69,253,253,253
69,17,253,253,253
17,65,253,253,253
65,108,253,253,253
108,2,253,253,253
2,52,253,253,253
52,3,253,253,253
3,54,253,253,253
54,5,253,253,253
5,58,253,253,253
58,6,253,253,253
6,56,253,253,253
56,7,253,253,253
7,60,253,253,253
60,9,253,253,253
9,59,253,253,253
59,11,253,253,253
11,61,253,253,253
61,12,253,253,253
12,63,253,253,253
63,15,253,253,253
15,65,253,253,253
65,14,253,253,253
14,67,253,253,253
67,18,253,253,253
18,69,253,253,253
69,17,253,253,253
17,68,253,253,253
68,16,253,253,253
16,67,253,253,253
67,15,253,253,253
15,64,253,253,253
64,14,253,253,253
14,66,253,253,253
66,13,253,253,253
13,65,253,253,253
65,12,253,253,253
12,64,253,253,253
64,11,253,253,253
11,63,253,253,253
63,10,253,253,253
10,62,253,253,253
62,9,253,253,253
9,61,253,253,253
61,8,253,253,253
8,60,253,253,253
60,7,253,253,253
7,59,253,253,253
59,6,253,253,253
6,57,253,253,253
57,5,253,253,253
5,56,253,253,253
56,4,253,253,253
4,55,253,253,253
55,3,253,253,253
3,53,253,253,253
53,2,253,253,253
2,51,253,253,253
51,1,253,253,253
1,49,253,253,253
49,0,253,253,253
27,128,42,47,100
128,75,42,47,100
75,6,42,47,100
6,62,42,47,100
62,7,42,47,100
7,91,42,47,100
91,46,42,47,100
46,112,42,47,100
112,16,42,47,100
16,70,42,47,100
70,0,42,47,100
0,71,42,47,100
71,1,42,47,100
1,54,42,47,100
54,141,42,47,100
141,85,42,47,100
85,13,42,47,100
13,68,42,47,100
68,146,42,47,100
146,74,42,47,100
74,2,42,47,100
2,80,42,47,100
80,8,42,47,100
8,76,42,47,100
76,4,42,47,100
4,85,42,47,100
85,141,42,47,100
141,55,42,47,100
55,1,42,47,100
1,73,42,47,100
73,145,42,47,100
145,91,42,47,100
91,7,42,47,100
7,63,42,47,100
63,8,42,47,100
8,92,42,47,100
92,146,42,47,100
146,64,42,47,100
64,8,42,47,100
8,85,42,47,100
85,141,42,47,100
141,56,42,47,100
56,2,42,47,100
2,83,42,47,100
83,138,42,47,100
138,82,42,47,100
82,5,42,47,100
5,88,42,47,100
88,144,42,47,100
144,66,42,47,100
66,131,42,47,100
131,77,42,47,100
77,148,42,47,100
148,76,42,47,100
76,149,42,47,100
149,50,42,47,100
50,139,42,47,100
139,83,42,47,100
83,6,42,47,100
6,89,42,47,100
89,144,42,47,100
144,88,42,47,100
88,143,42,47,100
143,59,42,47,100
59,4,42,47,100
4,58,42,47,100
58,3,42,47,100
3,57,42,47,100
57,142,42,47,100
142,56,42,47,100
56,2,42,47,100
2,72,42,47,100
72,0,42,47,100
0,69,42,47,100
69,14,42,47,100
14,107,42,47,100
107,41,42,47,100
41,108,42,47,100
108,42,42,47,100
42,109,42,47,100
109,14,42,47,100
14,69,42,47,100
69,147,42,47,100
147,65,42,47,100
65,10,42,47,100
10,97,42,47,100
97,11,42,47,100
11,66,42,47,100
66,148,42,47,100
148,78,42,47,100
78,6,42,47,100
6,89,42,47,100
89,144,42,47,100
144,90,42,47,100
90,145,42,47,100
145,61,42,47,100
61,6,42,47,100
6,62,42,47,100
62,145,42,47,100
145,90,42,47,100
90,45,42,47,100
45,111,42,47,100
111,39,42,47,100
39,105,42,47,100
105,13,42,47,100
13,68,42,47,100
68,134,42,47,100
134,79,42,47,100
79,149,42,47,100
149,77,42,47,100
77,5,42,47,100
5,86,42,47,100
86,142,42,47,100
142,87,42,47,100
87,143,42,47,100
143,88,42,47,100
88,144,42,47,100
144,60,42,47,100
60,5,42,47,100
5,87,42,47,100
87,143,42,47,100
143,59,42,47,100
59,4,42,47,100
4,86,42,47,100
86,142,42,47,100
142,87,42,47,100
87,143,42,47,100
143,58,42,47,100
58,3,42,47,100
3,81,42,47,100
81,32,42,47,100
32,114,42,47,100
114,17,42,47,100
17,71,42,47,100
71,149,42,47,100
149,78,42,47,100
78,0,42,47,100
0,53,42,47,100
53,0,42,47,100
149,87,171,36,50
87,148,171,36,50
148,60,171,36,50
60,147,171,36,50
147,82,171,36,50
82,148,171,36,50
148,85,171,36,50
85,0,171,36,50
0,89,171,36,50
89,1,171,36,50
1,65,171,36,50
65,123,171,36,50
123,64,171,36,50
64,3,171,36,50
3,91,171,36,50
91,4,171,36,50
4,69,171,36,50
69,129,171,36,50
129,68,171,36,50
68,6,171,36,50
6,71,171,36,50
71,134,171,36,50
134,72,171,36,50
72,10,171,36,50
10,74,171,36,50
74,12,171,36,50
12,73,171,36,50
73,135,171,36,50
135,72,171,36,50
72,133,171,36,50
133,71,171,36,50
71,132,171,36,50
132,70,171,36,50
70,5,171,36,50
5,67,171,36,50
67,3,171,36,50
3,89,171,36,50
89,2,171,36,50
2,64,171,36,50
64,0,171,36,50
0,88,171,36,50
88,2,171,36,50
2,63,171,36,50
63,0,171,36,50
0,61,171,36,50
61,148,171,36,50
148,83,171,36,50
