p1,p2,R,G,B
120,51,226,216,201
51,121,226,216,201
121,52,226,216,201
52,26,226,216,201
26,55,226,216,201
55,8,226,216,201
8,43,226,216,201
43,10,226,216,201
10,54,226,216,201
54,24,226,216,201
24,62,226,216,201
62,26,226,216,201
26,52,226,216,201
52,24,226,216,201
24,63,226,216,201
63,27,226,216,201
27,54,226,216,201
54,122,226,216,201
122,40,226,216,201
40,5,226,216,201
5,42,226,216,201
42,117,226,216,201
117,37,226,216,201
37,69,226,216,201
69,33,226,216,201
33,145,226,216,201
145,49,226,216,201
49,100,226,216,201
100,50,226,216,201
50,0,226,216,201
0,41,226,216,201
41,77,226,216,201
77,42,226,216,201
42,2,226,216,201
2,116,226,216,201
116,1,226,216,201
1,36,226,216,201
36,136,226,216,201
136,30,226,216,201
30,137,226,216,201
137,44,226,216,201
44,118,226,216,201
118,41,226,216,201
41,77,226,216,201
77,42,226,216,201
42,141,226,216,201
141,52,226,216,201
52,2,226,216,201
2,117,226,216,201
117,37,226,216,201
37,0,226,216,201
0,35,226,216,201
35,135,226,216,201
135,34,226,216,201
34,95,226,216,201
95,33,226,216,201
33,135,226,216,201
135,34,226,216,201
34,149,226,216,201
149,44,226,216,201
44,4,226,216,201
4,53,226,216,201
53,101,226,216,201
101,52,226,216,201
52,26,226,216,201
26,62,226,216,201
62,24,226,216,201
24,61,226,216,201
61,22,226,216,201
22,53,226,216,201
53,21,226,216,201
21,58,226,216,201
58,19,226,216,201
19,120,226,216,201
120,50,226,216,201
50,16,226,216,201
16,119,226,216,201
119,15,226,216,201
15,118,226,216,201
118,40,226,216,201
40,138,226,216,201
138,47,226,216,201
47,12,226,216,201
12,45,226,216,201
45,0,226,216,201
0,37,226,216,201
37,2,226,216,201
2,50,226,216,201
50,147,226,216,201
147,49,226,216,201
49,4,226,216,201
4,48,226,216,201
48,14,226,216,201
14,118,226,216,201
118,13,226,216,201
13,48,226,216,201
48,14,226,216,201
14,118,226,216,201
118,13,226,216,201
13,47,226,216,201
47,142,226,216,201
142,90,226,216,201
90,143,226,216,201
143,48,226,216,201
48,17,226,216,201
17,50,226,216,201
50,3,226,216,201
3,40,226,216,201
40,4,226,216,201
4,53,226,216,201
53,24,226,216,201
24,54,226,216,201
54,23,226,216,201
23,61,226,216,201
61,24,226,216,201
24,52,226,216,201
52,2,226,216,201
2,48,226,216,201
48,145,226,216,201
145,49,226,216,201
49,4,226,216,201
4,44,226,216,201
44,137,226,216,201
137,32,226,216,201
32,134,226,216,201
134,33,226,216,201
33,135,226,216,201
135,35,226,216,201
35,137,226,216,201
137,36,226,216,201
36,1,226,216,201
1,51,226,216,201
51,2,226,216,201
2,43,226,216,201
43,3,226,216,201
3,40,226,216,201
40,138,226,216,201
138,45,226,216,201
45,0,226,216,201
0,41,226,216,201
41,77,226,216,201
77,42,226,216,201
42,2,226,216,201
2,37,226,216,201
37,138,226,216,201
138,46,226,216,201
46,142,226,216,201
142,47,226,216,201
47,145,226,216,201
145,49,226,216,201
49,17,226,216,201
17,50,226,216,201
50,3,226,216,201
3,48,226,216,201
48,17,226,216,201
17,50,226,216,201
50,3,226,216,201
3,44,226,216,201
44,4,226,216,201
4,53,226,216,201
53,23,226,216,201
23,54,226,216,201
54,25,226,216,201
25,61,226,216,201
61,24,226,216,201
24,54,226,216,201
54,25,226,216,201
25,61,226,216,201
61,24,226,216,201
24,53,226,216,201
53,5,226,216,201
5,45,226,216,201
45,138,226,216,201
138,46,226,216,201
46,142,226,216,201
142,47,226,216,201
47,1,226,216,201
1,42,226,216,201
42,2,226,216,201
2,51,226,216,201
51,1,226,216,201
1,46,226,216,201
46,138,226,216,201
138,45,226,216,201
45,140,226,216,201
140,41,226,216,201
41,0,226,216,201
0,38,226,216,201
38,1,226,216,201
1,41,226,216,201
41,0,226,216,201
0,40,226,216,201
40,139,226,216,201
139,46,226,216,201
46,1,226,216,201
1,51,226,216,201
51,2,226,216,201
2,43,226,216,201
43,3,226,216,201
3,40,226,216,201
40,140,226,216,201
140,45,226,216,201
45,138,226,216,201
138,44,226,216,201
44,137,226,216,201
137,37,226,216,201
37,0,226,216,201
0,41,226,216,201
41,1,226,216,201
1,47,226,216,201
47,142,226,216,201
142,46,226,216,201
46,1,226,216,201
1,51,226,216,201
51,2,226,216,201
2,49,226,216,201
49,4,226,216,201
4,51,226,216,201
51,2,226,216,201
2,48,226,216,201
48,3,226,216,201
3,50,226,216,201
50,4,226,216,201
4,49,226,216,201
49,3,226,216,201
3,48,226,216,201
48,2,226,216,201
2,47,226,216,201
47,139,226,216,201
139,46,226,216,201
46,1,226,216,201
1,47,226,216,201
47,2,226,216,201
2,48,226,216,201
48,3,226,216,201
3,47,226,216,201
47,2,226,216,201
2,46,226,216,201
46,1,226,216,201
1,45,226,216,201
45,0,226,216,201
105,138,49,24,15
138,100,49,24,15
100,17,49,24,15
17,107,49,24,15
107,16,49,24,15
16,87,49,24,15
87,17,49,24,15
17,134,49,24,15
134,60,49,24,15
60,104,49,24,15
104,137,49,24,15
137,74,49,24,15
74,136,49,24,15
136,81,49,24,15
81,140,49,24,15
140,106,49,24,15
106,12,49,24,15
12,132,49,24,15
132,88,49,24,15
88,25,49,24,15
25,109,49,24,15
109,62,49,24,15
62,105,49,24,15
105,142,49,24,15
142,85,49,24,15
85,144,49,24,15
144,77,49,24,15
77,114,49,24,15
114,5,49,24,15
5,101,49,24,15
101,3,49,24,15
3,113,49,24,15
113,28,49,24,15
28,106,49,24,15
106,70,49,24,15
70,107,49,24,15
107,62,49,24,15
62,105,49,24,15
105,22,49,24,15
22,108,49,24,15
108,57,49,24,15
57,106,49,24,15
106,27,49,24,15
27,109,49,24,15
109,62,49,24,15
62,105,49,24,15
105,136,49,24,15
136,65,49,24,15
65,132,49,24,15
132,10,49,24,15
10,131,49,24,15
131,9,49,24,15
9,132,49,24,15
132,92,49,24,15
92,140,49,24,15
140,106,49,24,15
106,141,49,24,15
141,77,49,24,15
77,114,49,24,15
114,29,49,24,15
29,106,49,24,15
106,25,49,24,15
25,109,49,24,15
109,59,49,24,15
59,134,49,24,15
134,39,49,24,15
39,120,49,24,15
120,41,49,24,15
41,125,49,24,15
125,52,49,24,15
52,98,49,24,15
98,16,49,24,15
16,85,49,24,15
85,146,49,24,15
146,112,49,24,15
112,148,49,24,15
148,113,49,24,15
113,149,49,24,15
149,95,49,24,15
95,47,49,24,15
47,124,49,24,15
124,14,49,24,15
14,133,49,24,15
133,67,49,24,15
67,2,49,24,15
2,113,49,24,15
113,149,49,24,15
149,85,49,24,15
85,5,49,24,15
5,101,49,24,15
101,13,49,24,15
13,134,49,24,15
134,16,49,24,15
16,99,49,24,15
99,55,49,24,15
55,103,49,24,15
103,54,49,24,15
54,98,49,24,15
98,51,49,24,15
51,97,49,24,15
97,4,49,24,15
4,83,49,24,15
83,144,49,24,15
144,85,49,24,15
85,2,49,24,15
2,83,49,24,15
83,4,49,24,15
4,114,49,24,15
114,7,49,24,15
7,102,49,24,15
102,6,49,24,15
6,86,49,24,15
86,3,49,24,15
3,88,49,24,15
88,129,49,24,15
129,82,49,24,15
82,146,49,24,15
146,111,49,24,15
111,33,49,24,15
33,115,49,24,15
115,35,49,24,15
35,127,49,24,15
127,70,49,24,15
70,107,49,24,15
107,17,49,24,15
17,134,49,24,15
134,16,49,24,15
16,125,49,24,15
125,52,49,24,15
52,98,49,24,15
98,14,49,24,15
14,133,49,24,15
133,88,49,24,15
88,130,49,24,15
130,58,49,24,15
58,104,49,24,15
104,135,49,24,15
135,61,49,24,15
61,105,49,24,15
105,140,49,24,15
140,106,49,24,15
106,70,49,24,15
70,107,49,24,15
107,18,49,24,15
18,102,49,24,15
102,8,49,24,15
8,130,49,24,15
130,80,49,24,15
80,129,49,24,15
129,82,49,24,15
82,130,49,24,15
130,58,49,24,15
58,104,49,24,15
104,57,49,24,15
57,106,49,24,15
106,13,49,24,15
13,123,49,24,15
123,12,49,24,15
12,132,49,24,15
132,63,49,24,15
63,110,49,24,15
110,29,49,24,15
29,106,49,24,15
106,142,49,24,15
142,77,49,24,15
77,141,49,24,15
141,84,49,24,15
84,142,49,24,15
142,77,49,24,15
77,144,49,24,15
144,81,49,24,15
81,148,49,24,15
148,92,49,24,15
92,132,49,24,15
132,10,49,24,15
10,131,49,24,15
131,61,49,24,15
61,105,49,24,15
105,23,49,24,15
23,108,49,24,15
108,70,49,24,15
70,107,49,24,15
107,63,49,24,15
63,110,49,24,15
110,27,49,24,15
27,109,49,24,15
109,61,49,24,15
61,105,49,24,15
105,60,49,24,15
60,106,49,24,15
106,13,49,24,15
13,134,49,24,15
134,71,49,24,15
71,135,49,24,15
135,95,49,24,15
95,149,49,24,15
149,85,49,24,15
85,145,49,24,15
145,84,49,24,15
84,143,49,24,15
143,81,49,24,15
81,148,49,24,15
148,112,49,24,15
112,28,49,24,15
28,106,49,24,15
106,27,49,24,15
27,109,49,24,15
109,61,49,24,15
61,105,49,24,15
105,138,49,24,15
138,66,49,24,15
66,133,49,24,15
133,65,49,24,15
65,136,49,24,15
136,71,49,24,15
71,135,49,24,15
135,76,49,24,15
76,137,49,24,15
137,73,49,24,15
73,134,49,24,15
134,15,49,24,15
15,124,49,24,15
124,14,49,24,15
14,133,49,24,15
133,12,49,24,15
12,132,49,24,15
132,64,49,24,15
64,114,49,24,15
114,33,49,24,15
33,115,49,24,15
115,32,49,24,15
32,114,49,24,15
114,30,49,24,15
30,110,49,24,15
110,63,49,24,15
63,135,49,24,15
135,71,49,24,15
71,134,49,24,15
134,60,49,24,15
60,105,49,24,15
105,61,49,24,15
61,109,49,24,15
109,26,49,24,15
26,106,49,24,15
106,12,49,24,15
12,132,49,24,15
132,66,49,24,15
66,133,49,24,15
133,12,49,24,15
12,132,49,24,15
132,66,49,24,15
66,133,49,24,15
133,65,49,24,15
65,136,49,24,15
136,71,49,24,15
71,128,49,24,15
128,64,49,24,15
64,132,49,24,15
132,65,49,24,15
65,133,49,24,15
133,64,49,24,15
64,132,49,24,15
132,65,49,24,15
65,133,49,24,15
133,92,49,24,15
92,148,49,24,15
148,81,49,24,15
81,145,49,24,15
145,79,49,24,15
79,143,49,24,15
143,84,49,24,15
84,146,49,24,15
146,82,49,24,15
82,145,49,24,15
145,89,49,24,15
89,147,49,24,15
147,85,49,24,15
85,1,49,24,15
1,83,49,24,15
83,3,49,24,15
3,86,49,24,15
86,1,49,24,15
1,83,49,24,15
83,144,49,24,15
144,81,49,24,15
81,145,49,24,15
145,84,49,24,15
84,143,49,24,15
143,79,49,24,15
79,144,49,24,15
144,81,49,24,15
81,145,49,24,15
145,83,49,24,15
83,149,49,24,15
149,85,49,24,15
85,1,49,24,15
1,83,49,24,15
83,2,49,24,15
2,85,49,24,15
85,1,49,24,15
1,83,49,24,15
83,0,49,24,15
133,45,183,155,125
45,30,183,155,125
30,111,183,155,125
111,24,183,155,125
24,91,183,155,125
91,138,183,155,125
138,87,183,155,125
87,25,183,155,125
25,129,183,155,125
129,9,183,155,125
9,48,183,155,125
48,126,183,155,125
126,8,183,155,125
8,63,183,155,125
63,96,183,155,125
96,68,183,155,125
68,102,183,155,125
102,54,183,155,125
54,73,183,155,125
73,0,183,155,125
0,123,183,155,125
123,149,183,155,125
149,122,183,155,125
122,46,183,155,125
46,28,183,155,125
28,44,183,155,125
44,145,183,155,125
145,43,183,155,125
43,25,183,155,125
25,114,183,155,125
114,39,183,155,125
39,66,183,155,125
66,23,183,155,125
23,129,183,155,125
129,9,183,155,125
9,110,183,155,125
110,14,183,155,125
14,135,183,155,125
135,13,183,155,125
13,73,183,155,125
73,54,183,155,125
54,18,183,155,125
18,83,183,155,125
83,52,183,155,125
52,16,183,155,125
16,112,183,155,125
112,33,183,155,125
33,71,183,155,125
71,50,183,155,125
50,146,183,155,125
146,51,183,155,125
51,130,183,155,125
130,16,183,155,125
16,62,183,155,125
62,31,183,155,125
31,125,183,155,125
125,59,183,155,125
59,26,183,155,125
26,127,183,155,125
127,17,183,155,125
17,55,183,155,125
55,15,183,155,125
15,32,183,155,125
32,6,183,155,125
6,127,183,155,125
127,26,183,155,125
26,42,183,155,125
42,145,183,155,125
145,44,183,155,125
44,27,183,155,125
27,130,183,155,125
130,73,183,155,125
73,0,183,155,125
0,123,183,155,125
123,1,183,155,125
1,76,183,155,125
76,36,183,155,125
36,6,183,155,125
6,34,183,155,125
34,138,183,155,125
138,91,183,155,125
91,141,183,155,125
141,96,183,155,125
96,68,183,155,125
68,102,183,155,125
102,54,183,155,125
54,18,183,155,125
18,110,183,155,125
110,24,183,155,125
24,116,183,155,125
116,20,183,155,125
20,40,183,155,125
40,115,183,155,125
115,17,183,155,125
17,41,183,155,125
41,22,183,155,125
22,131,183,155,125
131,95,183,155,125
95,64,183,155,125
64,99,183,155,125
99,67,183,155,125
67,39,183,155,125
39,15,183,155,125
15,63,183,155,125
63,96,183,155,125
96,65,183,155,125
65,101,183,155,125
101,64,183,155,125
64,16,183,155,125
16,56,183,155,125
56,148,183,155,125
148,55,183,155,125
55,74,183,155,125
74,35,183,155,125
35,130,183,155,125
130,19,183,155,125
19,128,183,155,125
128,11,183,155,125
11,69,183,155,125
69,30,183,155,125
30,98,183,155,125
98,25,183,155,125
25,112,183,155,125
112,33,183,155,125
33,7,183,155,125
7,47,183,155,125
47,136,183,155,125
136,45,183,155,125
45,148,183,155,125
148,52,183,155,125
52,0,183,155,125
0,123,183,155,125
123,20,183,155,125
20,61,183,155,125
61,7,183,155,125
7,34,183,155,125
34,4,183,155,125
4,125,183,155,125
125,59,183,155,125
59,7,183,155,125
7,128,183,155,125
128,11,183,155,125
11,77,183,155,125
77,16,183,155,125
16,115,183,155,125
115,41,183,155,125
41,17,183,155,125
17,127,183,155,125
127,16,183,155,125
16,115,183,155,125
115,17,183,155,125
17,62,183,155,125
62,31,183,155,125
31,71,183,155,125
71,33,183,155,125
33,112,183,155,125
112,24,183,155,125
24,57,183,155,125
57,1,183,155,125
1,56,183,155,125
56,22,183,155,125
22,67,183,155,125
67,39,183,155,125
39,144,183,155,125
144,37,183,155,125
37,134,183,155,125
134,46,183,155,125
46,6,183,155,125
6,38,183,155,125
38,131,183,155,125
131,22,183,155,125
22,124,183,155,125
124,32,183,155,125
32,6,183,155,125
6,38,183,155,125
38,113,183,155,125
113,36,183,155,125
36,74,183,155,125
74,35,183,155,125
35,5,183,155,125
5,28,183,155,125
28,130,183,155,125
130,24,183,155,125
24,116,183,155,125
116,22,183,155,125
22,56,183,155,125
56,20,183,155,125
20,87,183,155,125
87,25,183,155,125
25,117,183,155,125
117,27,183,155,125
27,60,183,155,125
60,11,183,155,125
11,58,183,155,125
58,149,183,155,125
149,122,183,155,125
122,46,183,155,125
46,124,183,155,125
124,30,183,155,125
30,101,183,155,125
101,64,183,155,125
64,18,183,155,125
18,54,183,155,125
54,149,183,155,125
149,71,183,155,125
71,33,183,155,125
33,142,183,155,125
142,49,183,155,125
49,129,183,155,125
129,9,183,155,125
9,111,183,155,125
111,24,183,155,125
24,91,183,155,125
91,138,183,155,125
138,34,183,155,125
34,131,183,155,125
131,38,183,155,125
38,5,183,155,125
5,34,183,155,125
34,128,183,155,125
128,18,183,155,125
18,54,183,155,125
54,149,183,155,125
149,123,183,155,125
123,0,183,155,125
0,52,183,155,125
52,147,183,155,125
147,53,183,155,125
53,10,183,155,125
10,65,183,155,125
65,21,183,155,125
21,129,183,155,125
129,20,183,155,125
20,130,183,155,125
130,25,183,155,125
25,124,183,155,125
124,32,183,155,125
32,125,183,155,125
125,31,183,155,125
31,71,183,155,125
71,33,183,155,125
33,139,183,155,125
139,34,183,155,125
34,6,183,155,125
6,38,183,155,125
38,114,183,155,125
114,39,183,155,125
39,144,183,155,125
144,37,183,155,125
37,131,183,155,125
131,36,183,155,125
36,6,183,155,125
6,38,183,155,125
38,114,183,155,125
114,25,183,155,125
25,113,183,155,125
113,23,183,155,125
23,130,183,155,125
130,19,183,155,125
19,63,183,155,125
63,15,183,155,125
15,55,183,155,125
55,17,183,155,125
17,64,183,155,125
64,18,183,155,125
18,54,183,155,125
54,16,183,155,125
16,56,183,155,125
56,1,183,155,125
1,57,183,155,125
57,8,183,155,125
8,59,183,155,125
59,10,183,155,125
10,50,183,155,125
50,146,183,155,125
146,43,183,155,125
43,145,183,155,125
145,41,183,155,125
41,115,183,155,125
115,16,183,155,125
16,63,183,155,125
63,15,183,155,125
15,55,183,155,125
55,17,183,155,125
17,64,183,155,125
64,20,183,155,125
20,116,183,155,125
116,24,183,155,125
24,124,183,155,125
124,25,183,155,125
25,117,183,155,125
117,26,183,155,125
26,130,183,155,125
130,28,183,155,125
28,131,183,155,125
131,36,183,155,125
36,6,183,155,125
6,34,183,155,125
34,130,183,155,125
130,23,183,155,125
23,113,183,155,125
113,25,183,155,125
25,130,183,155,125
130,24,183,155,125
24,114,183,155,125
114,25,183,155,125
25,112,183,155,125
112,24,183,155,125
24,116,183,155,125
116,21,183,155,125
21,129,183,155,125
129,20,183,155,125
20,56,183,155,125
56,1,183,155,125
1,57,183,155,125
57,7,183,155,125
7,59,183,155,125
59,10,183,155,125
10,58,183,155,125
58,11,183,155,125
11,60,183,155,125
60,14,183,155,125
14,62,183,155,125
62,16,183,155,125
16,54,183,155,125
54,18,183,155,125
18,64,183,155,125
64,21,183,155,125
21,129,183,155,125
129,20,183,155,125
20,56,183,155,125
56,1,183,155,125
1,54,183,155,125
54,18,183,155,125
18,63,183,155,125
63,19,183,155,125
19,55,183,155,125
55,17,183,155,125
17,64,183,155,125
64,18,183,155,125
18,54,183,155,125
54,16,183,155,125
16,62,183,155,125
62,17,183,155,125
17,53,183,155,125
53,147,183,155,125
147,52,183,155,125
52,0,183,155,125
0,53,183,155,125
53,147,183,155,125
147,52,183,155,125
52,0,183,155,125
141,60,163,80,36
60,124,163,80,36
124,66,163,80,36
66,128,163,80,36
128,61,163,80,36
61,112,163,80,36
112,56,163,80,36
56,136,163,80,36
136,60,163,80,36
60,108,163,80,36
108,52,163,80,36
52,110,163,80,36
110,42,163,80,36
42,112,163,80,36
112,65,163,80,36
65,142,163,80,36
142,70,163,80,36
70,144,163,80,36
144,68,163,80,36
68,129,163,80,36
129,39,163,80,36
39,110,163,80,36
110,47,163,80,36
47,104,163,80,36
104,36,163,80,36
36,106,163,80,36
106,49,163,80,36
49,102,163,80,36
102,46,163,80,36
46,105,163,80,36
105,40,163,80,36
40,111,163,80,36
111,45,163,80,36
45,109,163,80,36
109,57,163,80,36
57,137,163,80,36
137,67,163,80,36
67,135,163,80,36
135,58,163,80,36
58,136,163,80,36
136,55,163,80,36
55,118,163,80,36
118,59,163,80,36
59,119,163,80,36
119,63,163,80,36
63,138,163,80,36
138,60,163,80,36
60,111,163,80,36
111,52,163,80,36
52,104,163,80,36
104,23,163,80,36
23,99,163,80,36
99,27,163,80,36
27,107,163,80,36
107,57,163,80,36
57,134,163,80,36
134,64,163,80,36
64,136,163,80,36
136,55,163,80,36
55,109,163,80,36
109,43,163,80,36
43,102,163,80,36
102,38,163,80,36
38,106,163,80,36
106,48,163,80,36
48,131,163,80,36
131,47,163,80,36
47,133,163,80,36
133,62,163,80,36
62,135,163,80,36
135,53,163,80,36
53,106,163,80,36
106,45,163,80,36
45,112,163,80,36
112,44,163,80,36
44,107,163,80,36
107,57,163,80,36
57,110,163,80,36
110,41,163,80,36
41,112,163,80,36
112,50,163,80,36
50,103,163,80,36
103,48,163,80,36
48,108,163,80,36
108,46,163,80,36
46,131,163,80,36
131,47,163,80,36
47,104,163,80,36
104,36,163,80,36
36,106,163,80,36
106,50,163,80,36
50,103,163,80,36
103,30,163,80,36
30,83,163,80,36
83,22,163,80,36
22,96,163,80,36
96,19,163,80,36
19,83,163,80,36
83,10,163,80,36
10,82,163,80,36
82,28,163,80,36
28,83,163,80,36
83,27,163,80,36
27,97,163,80,36
97,20,163,80,36
20,81,163,80,36
81,21,163,80,36
21,101,163,80,36
101,23,163,80,36
23,83,163,80,36
83,31,163,80,36
31,108,163,80,36
108,43,163,80,36
43,111,163,80,36
111,51,163,80,36
51,114,163,80,36
114,61,163,80,36
61,112,163,80,36
112,59,163,80,36
59,137,163,80,36
137,56,163,80,36
56,112,163,80,36
112,48,163,80,36
48,113,163,80,36
113,53,163,80,36
53,106,163,80,36
106,46,163,80,36
46,131,163,80,36
131,47,163,80,36
47,102,163,80,36
102,39,163,80,36
39,99,163,80,36
99,27,163,80,36
27,98,163,80,36
98,26,163,80,36
26,82,163,80,36
82,8,163,80,36
8,78,163,80,36
78,4,163,80,36
4,69,163,80,36
69,140,163,80,36
140,63,163,80,36
63,141,163,80,36
141,71,163,80,36
71,143,163,80,36
143,70,163,80,36
70,144,163,80,36
144,68,163,80,36
68,140,163,80,36
140,61,163,80,36
61,114,163,80,36
114,55,163,80,36
55,111,163,80,36
111,46,163,80,36
46,102,163,80,36
102,35,163,80,36
35,104,163,80,36
104,29,163,80,36
29,101,163,80,36
101,24,163,80,36
24,83,163,80,36
83,12,163,80,36
12,82,163,80,36
82,25,163,80,36
25,97,163,80,36
97,20,163,80,36
20,82,163,80,36
82,7,163,80,36
7,80,163,80,36
80,14,163,80,36
14,81,163,80,36
81,21,163,80,36
21,82,163,80,36
82,13,163,80,36
13,76,163,80,36
76,12,163,80,36
12,82,163,80,36
82,14,163,80,36
14,81,163,80,36
81,15,163,80,36
15,83,163,80,36
83,19,163,80,36
19,95,163,80,36
95,18,163,80,36
18,82,163,80,36
82,14,163,80,36
14,81,163,80,36
81,15,163,80,36
15,80,163,80,36
80,12,163,80,36
12,82,163,80,36
82,18,163,80,36
18,95,163,80,36
95,24,163,80,36
24,83,163,80,36
83,29,163,80,36
29,104,163,80,36
104,52,163,80,36
52,109,163,80,36
109,57,163,80,36
57,110,163,80,36
110,49,163,80,36
49,132,163,80,36
132,48,163,80,36
48,106,163,80,36
106,51,163,80,36
51,113,163,80,36
113,50,163,80,36
50,103,163,80,36
103,48,163,80,36
48,132,163,80,36
132,49,163,80,36
49,112,163,80,36
112,42,163,80,36
42,105,163,80,36
105,38,163,80,36
38,106,163,80,36
106,37,163,80,36
37,102,163,80,36
102,43,163,80,36
43,111,163,80,36
111,46,163,80,36
46,112,163,80,36
112,54,163,80,36
54,109,163,80,36
109,51,163,80,36
51,110,163,80,36
110,42,163,80,36
42,108,163,80,36
108,47,163,80,36
47,106,163,80,36
106,53,163,80,36
53,114,163,80,36
114,58,163,80,36
58,135,163,80,36
135,57,163,80,36
57,110,163,80,36
110,56,163,80,36
56,112,163,80,36
112,42,163,80,36
42,111,163,80,36
111,57,163,80,36
57,110,163,80,36
110,53,163,80,36
53,106,163,80,36
106,52,163,80,36
52,108,163,80,36
108,50,163,80,36
50,106,163,80,36
106,51,163,80,36
51,111,163,80,36
111,46,163,80,36
46,108,163,80,36
108,40,163,80,36
40,102,163,80,36
102,39,163,80,36
39,105,163,80,36
105,44,163,80,36
44,107,163,80,36
107,43,163,80,36
43,111,163,80,36
111,41,163,80,36
41,107,163,80,36
107,40,163,80,36
40,108,163,80,36
108,49,163,80,36
49,103,163,80,36
103,48,163,80,36
48,112,163,80,36
112,45,163,80,36
45,108,163,80,36
108,47,163,80,36
47,112,163,80,36
112,49,163,80,36
49,106,163,80,36
106,51,163,80,36
51,110,163,80,36
110,49,163,80,36
49,103,163,80,36
103,48,163,80,36
48,106,163,80,36
106,46,163,80,36
46,112,163,80,36
112,44,163,80,36
44,107,163,80,36
107,42,163,80,36
42,105,163,80,36
105,37,163,80,36
37,102,163,80,36
102,40,163,80,36
40,107,163,80,36
107,42,163,80,36
42,111,163,80,36
111,55,163,80,36
55,114,163,80,36
114,54,163,80,36
54,109,163,80,36
109,52,163,80,36
52,110,163,80,36
110,41,163,80,36
41,107,163,80,36
107,44,163,80,36
44,108,163,80,36
108,46,163,80,36
46,106,163,80,36
106,45,163,80,36
45,108,163,80,36
108,48,163,80,36
48,112,163,80,36
112,58,163,80,36
58,137,163,80,36
137,62,163,80,36
62,138,163,80,36
138,63,163,80,36
63,139,163,80,36
139,62,163,80,36
62,141,163,80,36
141,63,163,80,36
63,140,163,80,36
140,69,163,80,36
69,0,163,80,36
